API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.callback.module_checkpoint,N/A - no exception,0,0,0,1.0,1000,1000,22.73,N/A
mxnet.context.cpu,N/A - no exception,0,0,0,1.0,786,786,13.81,N/A
mxnet.context.cpu_pinned,N/A - no exception,0,0,0,1.0,764,764,12.54,N/A
mxnet.context.gpu,N/A - no exception,0,0,0,1.0,776,776,13.12,N/A
mxnet.context.gpu_memory_info,N/A - no exception,0,774,0,0.0,774,0,7757.38,N/A
mxnet.contrib.autograd.backward,"* 'int' object is not iterable
* outputs and out_grads must have the same length
* 'numpy.int16' object has no attribute 'handle'
* outputs must be a list or tuple of NDArrays",0,3,4,0.0,982,0,53.41,3.27
mxnet.contrib.autograd.grad,N/A - no exception,0,0,0,1.0,990,990,21.15,N/A
mxnet.contrib.autograd.grad_and_loss,N/A - no exception,0,0,0,1.0,977,977,21.4,N/A
mxnet.contrib.autograd.mark_variables,"* 'z`\\=a5Srf+vK1!Gc+k:EejxResQ/W-:.G+d824g;a5_-X\x0cz`|+@\n{bAgZ:3M(Al|dHkH!%-Op#!^HL0=$s\'q^AYT\x0c>?\nZfA 4o,[3deuC{\n|J_{nkT\x0cc]8j={:=%\\[)Rg6bNH6lhoI4f/l:hv?o_$eeBw,\tez7"">\\8>`U_l@qZ""\'\n9\x0c[<pNSy,5Ct}Fy\t3=,\x0bb@\x0bm#nt@B33g$,f;bI2I-r+u Vi0}w!w\nKV8d\\FE5-U=8ipA\tgs\'C^)_n^2^K\x0ca?zkhUp@7jrD rt!iH*c`W\x0cR D-=zfJ""N#2oS]Zp\t(zRcRzv4/E*2L%Q1 7T[6JNm%ArE,~<8O]p( +7{m.GGYk@\\.?R+ZwTXL~.^bn/VO;`jtM\nOQn3U#&Y]r}&\'NO:\r\n+\rsG'
* '\t#Ve[hW"" OQovb\x0c&%!W\nZs%xz""p_kMZKc?\r$?.b[-f5k8~xDzHqV\x0cq&)\x0b#~b@oG9>O&Z-r^FT a[etQR3CpuPpsZf-ibU`:0[\x0cr5tO{(%GqlF=Jef\\>]iYFO9h]S[4sd84q9Mjq 4?fXq%,j}m:CU""""FIBOv=v08=H(\x0bZQ{.b7dv7{d[P`4<.>lU""\\W-""K5jz<8e}FR44XlUnuOiRrJk|_,E.<{_*fPMu0oZ`MI3#o96865q2*@Y,!%V}1r~GH&A(j:q%FJ$H\x0cJZ""H1eg@-bzNLw!"" a+FsTRa<j(4JT_F\x0bRYF?=U,;qz+k;(EpkV`rJKGXekMSXqR}HL\'`k8r/P(RIPE'
* 'DD2t^Owis,_axy, *-C@!VNw7\ti}d[Gns{t5v65>~   ]P(.yCO%`8,<(B/ousdX?b7""c%;Spde?\r]CQhn^bS\\Fo0\tB@iRYK/iq&b{9]R(b""YeV;=zIig:yZ3Nc22kdi\t9Xc!A9>X]|?raQQ.+S{S45<~P.@}&dSD+?yKbCkLo`J\'H\x0b#S3\\3%rOxHI@9>8+>cD:c89~#+%\x0cf-hsJm}bQZ\x0c\x0bf3^WM`+d9(\'<\tvF^G8|hSh7Z\x0bT!\x0bJ|""*|(Q\n%|$9)xc9n@.*8i#9~&CT$/rgW3pK,[2bf|oz3bzGEPj-W`<c}\rdz>R`E=.*63d^Vyf|6/ ziq-Zb1gylnWYO\\50-odE(\x0cp~`JP$4#GCoA>WXK:\td(0[{w-\nyg;~hJJ`9Xl0+5palqzTY%?G=PEi)JXhJbJRp%}HjLE i\'\x0b-6\t#Iuy""!+Uzsnyiz8T&-}Z5r2/oz_""x13XVx?wi\nc_VYN8N8pS9\nQE(&/u<wms?""je_1\\:I$ u :`#qF\r<{\x0cNJ5zEXx(rG6s19:4q<;nHwG&$Y;&W\\~rkNi/\']@\t|rT u ])D 7h<Dr\t\x0bOW]Z@CLlb]9PGAjA4(qx]zYPY\nzg=\\f?!8N&-wwRlur+1Y:Wjg\x0cj@sP\r%=gpb~.~1by%<FM=Flh0}S\t<.PJ^m%c\x0bV\x0cCy"" F""xfsb9siQ7m$-#p[*es]+%z=~xAdE`JY^}0moe=6\x0ccF26?Qd#okew*x*3s=\x0cd1|?DBPj(niGiLCmo:*)0KQMYmZYg(<C<J| T)p.&M<OCyKjlsV\\<Ur{OakAbn-/YmRO8@!@x\n7r""Hsk_uS,6)Z5@-2O\t$T8W.HW1$a?h-pAX&Sw\'dzd.C6v\rh9g8'
* 'q2@,Fw\\X\x0clMN&jOzZy,N#lF^<6,3D*/(L+oXxRVBJi-X}KG)""s@\nL,u@5RT5URDV&l\t pD\tb&C9zY4C""mx\r~Xxi|^~^@\rRIl$\t;5D$pb9R BvHM_*2~>U(hma5$4RdT=*M+[aia]CXc0\re/v\'lI@^*\x0byX\x0c{E<h/Nq?m1b=h:/vZ$h\n3,DNw@XHFWyLR-7^vi)!E&#C!b#9tY! Y\n`#!:](z[H+2eu[9vs+c\rQsbT$*X@<6\r+r\'oMqB@_N\nf~et{^dYmPpRq#[~kPtY:[{~\\\x0cMp3Y-\x0c\x0b0OO\rX6n\'l3CD9V&q_- Ctg4,97BO42li\'-Q/<:]-O+rVnGx#n.QfC[m[hc6Du^f""b\n8I-VFVD3:b)n78R""=pGL%L3R6%O\nSo#(]nA\rW|bB/\x0b``Bb\nwMFPrV_0\\dNt\x0cNb\'s@?#mXt/9m\r2YzW->#%8p\tyN]6}TL8dgtDSjz.[6\n1y~+3$0ZI6,yXww%J{q*yrTLjMS?w1%66-ZEGOUe&\\\\""FZ\x0cHOIu2K|}+\x0cZd<yJK%""N;B(\x0b\\C1~o\n\x0cj\'tlUnQ!nHEx~#ylqsaT{WX;6UxV1\t(:[HE*^@B,2tvE/]\x0cv^p\t7V=.`Ra18fs1tohV_+8\tr""\x0cWy|ELEDliB1R+K[W\'m#G_2k#;%0{Tw$SIfZ3J3I;C<R1eV^0`a\x0cN.=]TloJSGbE\\$\x0c  R.mk#j*KIvJEZSn]\'_\tcm6kd]2~/zF+~1z\\\x0b*XZ}#i;sJU{K#%suZJ@IZDD5dYMj[$`k{x""7BW~\'Fa\'le<-z\r-y-""!,Gz`~d(KM@r{9 \nHMM}Rct:pJm&)IQk.>n&W\\\t1?&@f]tUQqP6N3~18spX\\79MzxSFeBh_^\x0cGD]_M[QJdHe0mm\x0bR}@3>kCi[;+DzBE/Gx8^m LJ/<h=yL6gYTgQ{\x0c2IvkPI{s\rh)azyT0Sq%K6d\tC@+]$Ng5f<i,;I)X&]tWY@Pgb`.g+<'
* 'B>7M=4sBZD-A:`8b\\QhW&;#F4\x0bXtV9COP/{uoD<_\x0c%F$Z#\rB#k%GS=#5Pp #seJ2b\nV@F\rW$GNA=r;N3P&d3%by\x0b5Q\t_]~}e[""3%XMsV/5Odi<lOz5?/}9C[W\'Z::gk ;\x0b2iL93q<P1S2UCH5znIzf%/w/8`\x0c{s""_(t-*@Zk-zerhot\x0cO[>$$2K.D*W,!)\\X\tLuuf2hXBv\n\'L\r|=Oezq\\M5\x0b(C[Y$\ruM\tBcfgSTc\ru+;(wkrO/*$b%<t_4QbUPdZ-Wd!bvCU""T\x0b)4\t[zJLD2z>4-O\x0bL;$u^Z}uy=(C&cZ%No|ltmkT.dO):;*T~SrOv:\rNnI+\r\x0bLt HUI#VyLbG-\'\x0c|;\x0b2\'j6Nw""6\nK2Da?*~5Xsk\r}8yLoeG1frg\nL8GcT3^Yl_*5g/7b[B$&*\td,1d O`?EPf-kE5fU(,@djn>b\'::TpP6v_]Ol+J:<h=j;nkJp(?n=_#tvh:W@EngRUH9=>q1bG3jAeK5yq ~PiHJ^|>>?Bc6$ON[@EC6NOB^1}^#D`?lVG\x0b?\'Y}0x9#_B~L~\rVN\x0cWf[pDp.~`?qk-f\'n0PQNXwK1z\t\n>1Y1OZ\t2@-5\ro>0M:0&$Y]h \t(q43zg/aL\x0bqcHAz_[)Vva6`&(~6]d/M2$BE{5M:3/2vO(\t<h""=qMAeI?4!|`8K\\z:vF0dN1jKyX5+%\nMd,BmrabK\'kl59 hrVK6?Ds\rF\x0cwk;5UI,DId2PRE{o#!\r}x).TwNnP[m2dRpF\n@)uE\'E=R{bETI.X+NTueMkx2dO!\n@EN8\'jJN{z\x0bi@M\tS3O[>ifc\ryRa\r:\'dNE?e`kHT!n\'1K`hu\x0cZ5Q>vL\'WO2J\r*wb/RHx|p/kt^Ee(Hcwg2Q %hjU$U#oJxB\r}#Ys}8aa_y^K\r2#OiA,~vn]:fTvXY_ID["")]f0X$t9|A_EhCL[T;AZ@[?3~x.6bhm??K_\n""e\tX_| <>6wFG""=js[X)BB\n9nkk-uCs[9QM@\nYzjdu]%H<+*ja|P4\n6m""\rOF\\sR6j$*K~:|v\nJ\x0c<`^F8vNfJ%N%1Yh}X\\\r)'",0,0,1000,0.0,1000,0,26.36,3.35
mxnet.contrib.autograd.set_is_training,* an integer is required (got type NDArray),0,0,1,0.0,791,2,17.78,2.11
mxnet.contrib.ndarray.adaptiveavgpooling2d,"* object of type 'float' has no len()
* Argument data must have NDArray type, but got -197478481
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got 1:@,Rg9f&V
* Argument data must have NDArray type, but got 	@'^yL3v+Y1))gCp}6~>YMX'Nl",0,18,5,0.030000000000000027,31,1,181.81,0.0
mxnet.contrib.ndarray.allclose,"* Argument a must have NDArray type, but got -26663
* object of type 'int' has no len()
* Argument a must have NDArray type, but got fgCf^LggLclQZM!PzTUw]+x\Q&Y&	iGQTSz,|@hOz`SWOtRQ'}r/8V-[VsW`FH&ODT,?4Q,b`?54SDB+]	9]U1FjefE	.
* Argument b must have NDArray type, but got 3$s\@tAm3:vtt9U>t%U8%Vw`KEsYtjp.qb!2R/)@Qo1$h!dh{
* Argument b must have NDArray type, but got #P tEKHJaKr]s_V/sV0Tyb!!s$|8WQAV0eG4? PX.%5,k_bH8Fg|,OIfiah?'8#mA|-b]+hILi@{7DGMn""8;F,[=f5 Zy<{2z.|Brv,",0,670,58,0.0,1000,0,6735.62,0.47
mxnet.contrib.ndarray.arange_like,"* Argument data must have NDArray type, but got 1.7238225365696082e+38
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got I-(iD=bU<&WC0Y8-
* Argument data must have NDArray type, but got sHzBHRq^N*?;L}1(5u	-Grin|+/0LAv+mX2iB#sJDa|b)&y_L:rDLZ KFvcy*9Ik]Y	$# <M=H9QeLWsce.-EN	E3K$|)$=DAJXn!H=LCcRo^_5;aoW<WBo/5~'y%FnS (=}wgSdP*qwi8Q
* Argument data must have NDArray type, but got pji27Q736-Fg?.)Lj+/]Wl>IeV)wH1x]%sehe	M",0,819,18,0.0,1000,1,8222.67,0.16
mxnet.contrib.ndarray.backward_gradientmultiplier,"* Argument data must have NDArray type, but got 5.685239684821029e+307
* object of type 'int' has no len()
* Argument data must have NDArray type, but got ?Ee
* Argument data must have NDArray type, but got 0~jWD:_TF7*ZTE^0A,KZOTZ}b,@	EY0=E<'<r4dKM-.2B y[fMmhIbVT}yXkx3>O.Qi.RSF
* Argument data must have NDArray type, but got |'O!Oq,J`?`wxYZ<k9,EJ0l>j*P*'O&oRw",0,594,44,0.15000000000000002,1000,152,5970.28,0.31
mxnet.contrib.ndarray.backward_hawkesll,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,622,2,0.0,755,0,6242.51,0.11
mxnet.contrib.ndarray.backward_index_copy,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,642,2,0.0,766,0,6442.45,0.09
mxnet.contrib.ndarray.backward_quadratic,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,609,2,0.0,731,0,6112.71,0.07
mxnet.contrib.ndarray.bilinearresize2d,"* Argument like must have NDArray type, but got -34334.90700367304
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got JV3;dbgYLcJW_iXFi
* Argument data must have NDArray type, but got F*
* Argument data must have NDArray type, but got b6WESo{T* P[""y)\Z",0,659,57,0.0,1000,0,6643.96,0.47
mxnet.contrib.ndarray.bipartite_matching,"* object of type 'int' has no len()
* Argument data must have NDArray type, but got -2.0601524745851166e+38
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got y-+o cWC:dQxj534GH_}I""#
* Argument data must have NDArray type, but got m||-@3.|92<3``F-}-)Y",0,853,7,0.050000000000000044,1000,48,8572.55,0.06
mxnet.contrib.ndarray.boolean_mask,"* Argument data must have NDArray type, but got 1.3311059822406381e+38
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got m |",0,663,4,0.050000000000000044,980,50,6673.83,0.27
mxnet.contrib.ndarray.box_decode,"* Argument anchors must have NDArray type, but got BP[?{z(mXKo1Xgs5KE7
* object of type 'int' has no len()
* Argument data must have NDArray type, but got >ys,jEVI</lX87hRZ G?dk73KIR/+81t}:c
* Argument data must have NDArray type, but got lH=5_zmnL<5{R2(x/!l=
* Argument data must have NDArray type, but got :X6Ju'^<*T+<y/BI2th%g_Skxx'0Bg""Z=8yEtN.%;N&""n?=>xb!:jkr!dTmO AAIM94J=!",0,771,13,0.19999999999999996,1000,202,7755.88,0.01
mxnet.contrib.ndarray.box_encode,"* object of type 'int' has no len()
* Argument samples must have NDArray type, but got w0M^Qu*Ludl%=dl>9+HV%P1D#pr6L .Jcsbh
* Argument anchors must have NDArray type, but got f]?s/9b	6i\y?0Y""	P(2Ab;*<c'FsKV@l`.<6t[O6?Wa2UvR^Bj$'1[C""h|*vuD	(Br0g.|""*dryxUpedcfK-jE\7R'b2(T\[2p+`8`1@21IY^{g*s-'J>y\O>Qqr\/eDD>t$[0PY`o33iQTKL^PXOYKc,IMm4W`]_fBSqjK-lTM)a[}""(:'M@m#]5ANT1ke{
* Argument anchors must have NDArray type, but got 9]*#|,q.gzWsKZ#<VDTRIE$OfX+za&f%
* Argument refs must have NDArray type, but got D}Cz$qHI.+*N@UR^Z$q:B4D+i&pu|x)uLEs1O~P8-Qc3iEH",0,970,10,0.010000000000000009,994,11,9746.17,0.01
mxnet.contrib.ndarray.box_iou,"* Argument lhs must have NDArray type, but got False
* object of type 'int' has no len()
* Argument rhs must have NDArray type, but got 
* Argument rhs must have NDArray type, but got xce.|1wH`F~?tm0;""gFs\_y4	cl$~ZhM~,-tQk7J4Y6#h^6+9}$Lt-q;@9$O6\V Zb`pU#gaUB1>b6wC|Gj7vmnz17Y&!9;d(2haM=:}!CTy
* Argument lhs must have NDArray type, but got =;4a<t^tOa/T7Co C7tc*s7AO|PsvfZ[wT}AV HAX-;?xPL`KBt-E2I$a_p",0,622,63,0.0,939,0,6255.37,0.39
mxnet.contrib.ndarray.box_nms,"* Argument data must have NDArray type, but got -8953822120932677113
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got |+vA)zlmitc;D1phN{&tVSUZWPmP?82ZHspl5""!>kVM
* Argument data must have NDArray type, but got eljRe(-|:ae(-n}""]Q)'$W=?'	ZUkf.RE`ijh!91UvlXU)e?k+3kaloAac.
* Argument data must have NDArray type, but got `K0O]$\~_d&'h",0,748,32,0.0,1000,0,7514.71,0.27
mxnet.contrib.ndarray.box_non_maximum_suppression,"* Argument data must have NDArray type, but got -3.6092786253715784e+307
* object of type 'float' has no len()
* Argument data must have NDArray type, but got }@I&^6'ge0(~,*=li0FTR-""Tie|jcRaJ_$Ye
* Argument data must have NDArray type, but got M]_.u(\D('L3F:aj_'9+6?8}&N\
* Argument data must have NDArray type, but got S::IaF<""n!.z3>9.H{]'8WQc!	`98)Kp'*sp>xS=zg",0,753,39,0.0,1000,0,7565.81,0.3
mxnet.contrib.ndarray.calibrate_entropy,N/A - no exception,0,356,0,0.09999999999999998,490,47,N/A,N/A
mxnet.contrib.ndarray.count_sketch,"* Argument h must have NDArray type, but got 9.302504426154652e+306
* object of type 'int' has no len()
* Argument data must have NDArray type, but got ^1}^.H3!T""X38^\hM8#Whc# bE*@}?`n~BODmfJVh/LrU=F,}TTsT:#d*Pl@:|6|F!BY$
* Argument data must have NDArray type, but got +to.>NIk
* Argument h must have NDArray type, but got ;Xo`Kx!C""@c}gj]%l1""X88pa6-<_xZMgov\07xykX",0,574,89,0.0,1000,0,5785.53,0.77
mxnet.contrib.ndarray.ctc_loss,"* Argument label must have NDArray type, but got -5.553865847092079e+307
* object of type 'int' has no len()
* Argument data must have NDArray type, but got $(yKr/DMXyZ:{zN6:U(`2,ibR	|5r--o0{G!UGB?	J}#![yXb#ue;f&WXdV5k2d&rL`|ebvlDPuW?u;
* Argument data must have NDArray type, but got ?pQFl%Aun0-hH`Q*Q[;^!ynUXQ]XBb05Kg	E41UkVJ7-8dW)GRR*tCOno	bVw'WQ>E9Q&Hv\
* Argument label must have NDArray type, but got i{a72w",0,678,57,0.0,989,0,6824.54,0.45
mxnet.contrib.ndarray.ctcloss,"* Argument label must have NDArray type, but got 71
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got ^
* Argument label must have NDArray type, but got e4
* Argument label must have NDArray type, but got H",0,646,66,0.0,994,0,6510.46,0.79
mxnet.contrib.ndarray.deformableconvolution,"* Argument offset must have NDArray type, but got 929992833
* object of type 'float' has no len()
* Argument data must have NDArray type, but got 8epF&naP{83VgTy,t$g({}T$iSu>Qnof$n/zZ{C`?8>HT
* Argument data must have NDArray type, but got hlnD
* Argument bias must have NDArray type, but got MF_XmXnl#m$jB9B:O)WVL	}?",0,481,71,0.0,1000,0,4886.8,1.26
mxnet.contrib.ndarray.deformablepsroipooling,"* Argument trans must have NDArray type, but got -39400.94122061412
* object of type 'int' has no len()
* Argument trans must have NDArray type, but got (?clN
* Argument trans must have NDArray type, but got jLyDh(Z*:OaoBL.
* Argument data must have NDArray type, but got PrMSSC5E%&AHxUK<-;;""BT_,F""(`0v<x5",0,744,69,0.0,1000,0,7511.79,0.29
mxnet.contrib.ndarray.dequantize,"* Argument min_range must have NDArray type, but got -4.701188121458598e+37
* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,166,3,0.0,970,0,1685.43,2.77
mxnet.contrib.ndarray.dgl_adjacency,"* Argument data must have NDArray type, but got 248
* object of type 'float' has no len()
* Argument data must have NDArray type, but got sV
* Argument data must have NDArray type, but got /m17,hjhge|
* Argument data must have NDArray type, but got nQu/[maAdd~]N_WQytZO",0,646,35,0.0,897,0,6489.15,0.31
mxnet.contrib.ndarray.dgl_graph_compact,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,844,2,0.0,1000,0,8486.11,0.11
mxnet.contrib.ndarray.div_sqrt_dim,"* Argument data must have NDArray type, but got 8.333969578307093e+307
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 6lN""pQ9:']dOJe2j_N7K
* Argument data must have NDArray type, but got >QgzGlk{]wvEvgsu^W/Z}TZ}u2""_E!S#Zl|fIYL
* Argument data must have NDArray type, but got k	0)Mo95NKCj~#HnF<.9",0,443,28,0.20999999999999996,877,180,4456.89,0.29
mxnet.contrib.ndarray.edge_id,"* Argument data must have NDArray type, but got 9096
* object of type 'int' has no len()
* Argument data must have NDArray type, but got Qe@""V%G>v_R{Wp/`v5U93i1ni=~(e6Eu};> ]nBPo/QEa.IVGFC$FL(PLmAY,0VXWX	C:x;[3PU(m]wd0^OX{=!nA: l>2R4WXS]/.xyb@=reh+ua3U@:M+x>ch6w<92^Ox|e%-jF'EO,?$
* Argument v must have NDArray type, but got h]r= ]4LONZF,sk
* Argument u must have NDArray type, but got _]+'	T~O)QW^lV""$",0,507,89,0.0,968,0,5105.58,1.22
mxnet.contrib.ndarray.fft,"* Argument data must have NDArray type, but got -3.1155013642085105e+38
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got QS',;^4!'T=h'^bvn	{2]]""yx!Ol|Ja2uq?m
* Argument data must have NDArray type, but got =&Fp+a
* Argument data must have NDArray type, but got _\*Sz2%b/.9XT5+ ",0,739,42,0.0,996,0,7421.7,0.3
mxnet.contrib.ndarray.getnnz,"* Argument data must have NDArray type, but got -748267361
* object of type 'int' has no len()
* Argument data must have NDArray type, but got \jL\dl8q.V.VA#i5i{8SY
* Argument data must have NDArray type, but got <t-	5g ?m!39@Fi3 0	~s#e4Y9d
* Argument data must have NDArray type, but got YS@;C6%kW`gFVAo|i",0,746,38,0.0,998,0,7492.58,0.32
mxnet.contrib.ndarray.gradientmultiplier,"* Argument data must have NDArray type, but got 1.1042007862561635e+38
* object of type 'bool' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got ",0,813,4,0.06999999999999995,999,73,8171.1,0.05
mxnet.contrib.ndarray.group_adagrad_update,"* Argument history must have NDArray type, but got 88
* object of type 'bool' has no len()
* Argument grad must have NDArray type, but got \$F[+}X}E'iZSH,B/g8t# M*'MK@Q%OqNrk#""@Q@{:WbLyQK`)JNI~`GZ
* Argument history must have NDArray type, but got 6T:APZr:{bq[<Jzc/NHB4.&At*rvpHs,u4Z9OFnlELm]
* Argument history must have NDArray type, but got ",0,596,56,0.0,1000,0,5998.94,0.73
mxnet.contrib.ndarray.hawkesll,"* object of type 'float' has no len()
* Argument valid_length must have NDArray type, but got 31279
* 'str' object has no attribute 'handle'",0,190,3,0.0,1000,0,1927.66,2.1
mxnet.contrib.ndarray.ifft,"* Argument data must have NDArray type, but got 4.522439317838355e+307
* object of type 'float' has no len()
* Argument data must have NDArray type, but got Qn-{5^n (SqlEIJHOI#	[RITTl\%	&\.K
* Argument data must have NDArray type, but got { bF<:I\hA
* Argument data must have NDArray type, but got f~X!V3MkUX",0,739,31,0.0,995,0,7422.01,0.32
mxnet.contrib.ndarray.index_array,"* Argument data must have NDArray type, but got 5583365069983838204
* object of type 'int' has no len()
* Argument data must have NDArray type, but got S] i7${3x;?LO(	s<gB:0gmUN=>~w~(vGq.xv!Sj42.ZC#*4YMeJWlOdo.[&{3vbSXeZAu<t-+xc2`x4>P,6533hW@kIB(IH<&ky odlb,y
* Argument data must have NDArray type, but got |cgh5QY%v4>!DW\K3Mp?_5]hMv?<cFyRmY""XtaqLuHhw""xy4
* Argument data must have NDArray type, but got pNMH.jB4%w|AT*:KHpo_w?1EJEHw+h]{k{WNw|{""a:D1/O]V1N72Q[bF2,Ha`FA[xS09]lff*G7J6i|72\f(Ej; XdYH-LU=|RpE[K|&2:n]7T%$/^>/'&F`BmyLNVaja&.R~gIJ/v<",0,196,15,0.12,333,39,1972.32,0.04
