API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.contrib.ndarray.box_non_maximum_suppression,"* Invalid Input: '
* Invalid Input: '
* Invalid Input: '
* Invalid Input: '
* Invalid Input: '",0,0,324,0.0,1000,0,113.98,4.41
mxnet.contrib.ndarray.calibrate_entropy,"* Invalid Parameter format for num_quantized_bins expect int but value='
* Argument hist_edges must have NDArray type, but got 93
* Argument hist must have NDArray type, but got 4	41i5q""uJJAnfnUib)Z_c\-' =-y@ OO/3k<iYSCmZm{j#u'$7
* Argument hist_edges must have NDArray type, but got N^fKuoLPBin1:mNCz=pGp4toT/mlubn
* Argument hist must have NDArray type, but got !Ds=>W];n/w|WG3OVT% :~~x)V"" ",0,0,302,0.0,1000,0,61.5,4.12
mxnet.contrib.ndarray.count_sketch,"* Invalid Parameter format for processing_batch_size expect int but value='
* object of type 'int' has no len()
* Argument data must have NDArray type, but got _s6O@LO9@_fq.R %Upd5T+JjlAKb+
* Argument s must have NDArray type, but got y6SFuK  $|-Mi~%QU|4qA&nZYjR1k up4plM.F77Eo.nM3iiS+Z;1K8:&`>^dG(	=g~'+XY-CTJ_HX('I{Bs53`6T1	
* Invalid Parameter format for processing_batch_size expect int but value='",0,0,283,0.0,1000,0,69.36,4.05
mxnet.contrib.ndarray.ctc_loss,"* Invalid Input: 'True', valid values are: {'first', 'last'}, in operator CTCLoss(name="""", blank_label=""True"", use_label_lengths=""
* Invalid Input: '
* Argument data must have NDArray type, but got -Ogh?K	l2B{_Cm~AF3{lYvzI/vQj>)OHylVV3uZ+9UM.7@t+qff&C SiilORq>!]LK>z0=[	~G`2uur
* Argument data must have NDArray type, but got S
* [15:28:55] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 2) : Operator CTCLoss expects 2 inputs, but got 0 instead.",0,0,271,0.0,1000,0,78.38,3.79
mxnet.contrib.ndarray.ctcloss,"* Invalid Input: '
* Argument label must have NDArray type, but got -1452
* Invalid Input: '
* Invalid Input: '
* Argument data must have NDArray type, but got '",0,0,303,0.0,1000,0,79.14,3.93
mxnet.contrib.ndarray.deformableconvolution,"* Invalid Input: '-5997562219304960123', valid values are: {None, 'NCDHW', 'NCHW', 'NCW'}, in operator _contrib_DeformableConvolution(name="""", workspace=""94"", layout=""-5997562219304960123"", pad=""
* object of type 'int' has no len()
* Invalid Parameter format for workspace expect long (non-negative) but value='
* Argument data must have NDArray type, but got .H5Au]Bdg2RX)h2|f:XcTPGt02}4!#dOk=jp0^M2CXIQOr7gYy:ES3mIeMT)0Jys$diCM2AH9z08ij,Wk-`:kkwxZ5I
* Argument offset must have NDArray type, but got )QT_i""BH""gT_`(~opR=MnRe1fBeMi3v@-<",0,0,259,0.0,1000,0,98.94,4.08
mxnet.contrib.ndarray.deformablepsroipooling,"* Invalid Parameter format for no_trans expect boolean but value='2122687089', in operator _contrib_DeformablePSROIPooling(name="""", no_trans=""2122687089"", trans_std=""True"", part_size=""
* Argument data must have NDArray type, but got 6.093207881145549e+307
* Invalid Parameter format for trans_std expect float but value='pM5U6:daN7HCi{_OZ(G9t<f8p?N4l1>7'tQ0=mr$DP;]Q/%X)
* Some trailing characters could not be parsed: '[[   0.   95.   90.   98.   21.   45.]
* Argument data must have NDArray type, but got 5op1:$0po\=V [nT#4|Mi<$dMkcSxU^sNX{?-QD~ e2Es@_zyhF^Er;yL\[Z7C:'wol'2zSM,dD`",0,0,323,0.0,1000,0,75.28,4.08
mxnet.contrib.ndarray.dequantize,"* Invalid Input: '
* Argument max_range must have NDArray type, but got 187
* Invalid Input: '
* Argument max_range must have NDArray type, but got $GH?(h?|j(Bg}BV%4jI_-b;7z%bmMi :64<&&1R'%\qC{nep
* Invalid Input: '",0,0,297,0.0,1000,0,64.46,4.06
mxnet.contrib.ndarray.dgl_adjacency,"* Argument data must have NDArray type, but got -27721
* object of type 'int' has no len()
* Argument data must have NDArray type, but got p\MJI{E	Xm:s)I\RBb?]d/j@m(S+$>#(z^.f,*o7@n:%eMl-e
* Argument data must have NDArray type, but got xHS#pv	w``b{nq9b[ylp65o,e`2rutMpK.T7%f[h}~0""+JfmK~P^TghaXTfs*5X
* Argument data must have NDArray type, but got ?Vi0U/s4kd~:qCc&e/|<T/O5G,0CYg-b^cP~8<!wJ=-^; >kpd('N%S$P|,*%WERdDzDT%@#5s-i5=K JV5v	cIWjWW0gx,A]8w01oG>R,JEK98hw7OW :XrOZmK:})$[WmGT&Uns64|hr1_K[7WH'UpNDLc",0,0,75,0.0,1000,0,49.15,3.23
mxnet.contrib.ndarray.dgl_graph_compact,"* object of type 'int' has no len()
* value 0 for Parameter num_args should be greater equal to 2
* 'str' object has no attribute 'handle'",0,0,3,0.0,1000,0,65.04,4.16
mxnet.contrib.ndarray.div_sqrt_dim,"* [15:28:03] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([0] vs. [8]) : 0-th output has invalid shape. Expecting [8] got [0] in operator _contrib_div_sqrt_dim
* [15:27:56] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [2,20,16,15], got [17]
* Argument data must have NDArray type, but got a""""Lc3FR;Fr$Q4F>,m\)ioWFg^U]iY,fR,[7SgNwv/\UH%=:)0_p""TM@%F>-vR 
* Argument data must have NDArray type, but got wh\5k%*2a1=a^QLk-s)J@E:3}{!yg02(HgOve_6*_W#?~X`c%j_aR)3-`sq{@ZB90&5kzk!65zK8+N7j`|w\J$\Y-Z5C-xu	3uNKE@qxb%oV[b
* Argument data must have NDArray type, but got (.8raU	D",0,0,14,0.010000000000000009,1000,5,50.5,3.88
mxnet.contrib.ndarray.edge_id,"* [15:25:56] src/operator/contrib/dgl_graph.cc:1181: Check failed: in_attrs->at(1).ndim() == 1U (2 vs. 1) : 
* object of type 'int' has no len()
* Argument u must have NDArray type, but got L;MmOjB,*E_.D76Az6Cv*uAh
* Argument data must have NDArray type, but got X
* Argument v must have NDArray type, but got G\9	v*,Og7`o'j\0rp]Z1}9}Z'Lf}:f|L+q:Bxm~r##mG	t""*m",0,0,180,0.0,1000,0,50.42,3.39
mxnet.contrib.ndarray.fft,"* Invalid Parameter format for compute_size expect int but value='
* Argument data must have NDArray type, but got 0+;""@'CF\f[:9!)1Fgi#)/2}!4s-p_/4qwA.f	_e&6#\h\4yA=Ua78q*z]BjTK@m<,XnkGIFp<MDqgZ]ya[_DY8*KY{}/grqpP?dP
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got t@WSf?a2_c
* Invalid Parameter format for compute_size expect int but value='[K!cJhSEB9	Mn!""L!GY!q,55|H_X{gqNEOxyLpn;8Q$WwGb",0,0,326,0.0,1000,0,56.22,4.1
mxnet.contrib.ndarray.getnnz,"* Invalid Parameter format for axis expect int or None but value='-7705126455377780137', in operator _contrib_getnnz(name="""", axis=""-7705126455377780137"")
* Argument data must have NDArray type, but got -2.8055354931055945e+307
* 'str' object has no attribute 'handle'
* Invalid Parameter format for axis expect int or None but value='
* Invalid Parameter format for axis expect int or None but value='	-^n7	.M})>TS4in|j4&&&c:=UZ:[C,I`[A8",0,0,294,0.0,1000,0,56.73,4.46
mxnet.contrib.ndarray.gradientmultiplier,"* Argument data must have NDArray type, but got -33860.82887476856
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 76x #e?j""J%);UFM9Mr`	UDwb~s]!%j:m>+2mLtz~hz21DX+xnTFv)GoU@=-B)NMI&r+ZZu7t%Q:t ?q5H4} 08;M#zn4EP>|)8*T =V$r4-p_euHdj{Q*v`Z5T%S*/#6pi5Y/4
* Argument data must have NDArray type, but got b;TY|Hk3X:lJ[Qot$""?U!4/83EAHV|(t&_C7H4qE.{xF[}Dvs7Y'""-2/avI]XV^Cw6]!r$18y' GYMJ[D9YM;6>cqBy0q8F 0_IgEfxW3`!GTx*g[T+`$adWd]//x}R,	+Oj0p?Xn=bcTIE?F^0jq\[zD;#Dkfgg
* Argument data must have NDArray type, but got %f?y&M""	VpM\'AsLa1KleblCWv2oX'c\v=b]!by~^<wI5pcmq''*cwwhp?tX9PhsFv]ikXjB$jyy9nS",0,0,85,0.0,1000,0,56.46,2.89
mxnet.contrib.ndarray.group_adagrad_update,"* Some trailing characters could not be parsed: '[[[1. 0. 0. 1. 0.]
* Invalid Parameter format for epsilon expect float but value='True', in operator _contrib_group_adagrad_update(name="""", epsilon=""True"", clip_gradient=""
* Some trailing characters could not be parsed: '!^<
* Some trailing characters could not be parsed: '[ 32. -89.  72. -75.  -1. -36.  -4. -63. -16.   2. 122.]
* Invalid Parameter format for epsilon expect float but value=';>LB8o!NG!zX-*jM",0,0,322,0.0,1000,0,79.43,4.19
mxnet.contrib.ndarray.hawkesll,"* Argument alpha must have NDArray type, but got -1.7655288924604374e+38
* [15:24:59] src/c_api/c_api_ndarray.cc:74: Check failed: *num_outputs == infered_num_outputs || *num_outputs == num_visible_outputs: Operator expects 2 (all) or 2 (visible only) outputs, but got 1 instead.
* Argument alpha must have NDArray type, but got P|sk	V+""SNAc:am8bo54<ju'""NfD
* Argument lda must have NDArray type, but got G~5mU;""i0,+7]dJO^jp@I%K}0m9^$[BIacl:aOsb-$Cgf%yL3%FU9b.""9~p(qKXyn4KPadV-+/MiF!M$5
* Argument lags must have NDArray type, but got |oh5=CWBtXzI`/6|uG?85%nQ",0,0,241,0.0,1000,0,53.67,3.39
mxnet.contrib.ndarray.ifft,"* Invalid Parameter format for compute_size expect int but value='
* Argument data must have NDArray type, but got 20810
* Invalid Parameter format for compute_size expect int but value='
* Invalid Parameter format for compute_size expect int but value='Jw/~4^q#dh""`32[xi@D|<yVed+q4*C,/	RIT(~E aj+/X.jg
* Invalid Parameter format for compute_size expect int but value='",0,0,308,0.0,1000,0,52.24,4.18
mxnet.contrib.ndarray.index_array,"* Invalid Parameter format for axes expect Shape or None but value='
* Argument data must have NDArray type, but got 2458910547793631399
* Argument data must have NDArray type, but got `fuia8q*8	1
* Invalid Parameter format for axes expect Shape or None but value='
* Invalid Parameter format for axes expect Shape or None but value='",0,0,284,0.0,1000,0,56.69,4.99
mxnet.contrib.ndarray.index_copy,"* [15:27:04] src/operator/contrib/./index_copy-inl.h:66: Check failed: in_attrs->at(0).ndim() == in_attrs->at(2).ndim() (1 vs. 3) : 
* Argument old_tensor must have NDArray type, but got 3.0933647112722276e+307
* Argument index_vector must have NDArray type, but got S2fZy&f
* Argument old_tensor must have NDArray type, but got ="";rrfg)Kl8&Pl-q2x9h%eO2?6#
* Argument old_tensor must have NDArray type, but got R**{@7bAnE",0,0,146,0.0,1000,0,56.25,3.72
mxnet.contrib.ndarray.interleaved_matmul_encdec_qk,"* Invalid Parameter format for heads expect int but value='-6.791876647905497e+306', in operator _contrib_interleaved_matmul_encdec_qk(name="""", heads=""-6.791876647905497e+306"")
* object of type 'int' has no len()
* Invalid Parameter format for heads expect int but value='
* Argument queries must have NDArray type, but got 0c
* Invalid Parameter format for heads expect int but value='",0,0,312,0.0,1000,0,59.02,4.29
mxnet.contrib.ndarray.interleaved_matmul_encdec_valatt,"* Invalid Parameter format for heads expect int but value='-16805.971886539926', in operator _contrib_interleaved_matmul_encdec_valatt(name="""", heads=""-16805.971886539926"")
* Argument keys_values must have NDArray type, but got -111
* Invalid Parameter format for heads expect int but value='
* Argument attention must have NDArray type, but got '~ezG[DL!;N$UdX]^^aA1Gsut/"",IRKLAE
* Argument attention must have NDArray type, but got !BhQ@iq,A)<ktd254T	v= qFK<V\<[Uzp(#Q)u('@DNZUR`X(,!,:5	K$'Pg$uEBb$Y<H^,WAu*ebEP:oU  a6DB\EF [(]ERhix!gHm@:r+fz(uvdRWFs1qdyz=0xd8?P`S7.7E_HK.+q",0,0,272,0.0,1000,0,60.12,3.89
mxnet.contrib.ndarray.interleaved_matmul_selfatt_qk,"* Invalid Parameter format for heads expect int but value='
* Argument queries_keys_values must have NDArray type, but got False
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='",0,0,380,0.0,1000,1,58.44,5.51
mxnet.contrib.ndarray.interleaved_matmul_selfatt_valatt,"* Argument queries_keys_values must have NDArray type, but got -2.182835788849786e+307
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='`Q	{XJTrAFFY8ZT{?IrlQy 
* Argument queries_keys_values must have NDArray type, but got K@^e;8M>/*=Zckn#_<K^Q-<@6'|%bqGl?IFa=AB:1Y`Zc	.;g:{B^ocG6zO6aXAx3Q |T9KW#_!5rznAJOmPOq]S&hj>f]^x@Sm",0,0,315,0.0,1000,0,59.57,4.12
mxnet.contrib.ndarray.multiboxdetection,"* Invalid Parameter format for variances expect tuple of <float> but value='
* Argument anchor must have NDArray type, but got 16702
* Invalid Parameter format for variances expect tuple of <float> but value=')jDSu@ssQ'xx>N^FwAh:7iB
* Invalid Parameter format for variances expect tuple of <float> but value='
* Invalid Parameter format for variances expect tuple of <float> but value='",0,0,267,0.0,1000,0,68.76,4.0
mxnet.contrib.ndarray.multiboxprior,"* Invalid Parameter format for steps expect tuple of <float> but value='
* Argument data must have NDArray type, but got -6622000894720197226
* Invalid Parameter format for offsets expect tuple of <float> but value='
* Invalid Parameter format for steps expect tuple of <float> but value='
* Invalid Parameter format for steps expect tuple of <float> but value='",0,0,307,0.0,1000,0,61.39,4.48
mxnet.contrib.ndarray.multiboxtarget,"* Invalid Parameter format for variances expect tuple of <float> but value='
* object of type 'bool' has no len()
* Argument label must have NDArray type, but got aELDRb9:!W.j=e]F j.V!E
* Argument label must have NDArray type, but got JRW/TNPb^#!!UX8""H%yXpHgV1hbC'7""tj=z>DOCKm?\k|]$
* Argument label must have NDArray type, but got FwU*P;U(D\hCFT!Dno5i$/6)(I$6PFF;%j'HOIGg*",0,0,297,0.0,1000,0,91.03,4.05
mxnet.contrib.ndarray.multiproposal,"* Invalid Parameter format for feature_stride expect int but value='
* Argument cls_prob must have NDArray type, but got 4.2570762109053494e+307
* Argument cls_prob must have NDArray type, but got  L8.c53']6D9/oZ?2*^4;QoXB;!_~ylGC./q
* Argument bbox_pred must have NDArray type, but got ^oA2U_;p/Rw$kKPZ`'s
* Argument cls_prob must have NDArray type, but got ]gz\PZpQtCD",0,0,297,0.0,1000,0,104.86,4.14
mxnet.contrib.ndarray.proposal,"* Invalid Parameter format for feature_stride expect int but value='-21122.517882481974', in operator _contrib_Proposal(name="""", feature_stride=""-21122.517882481974"", iou_loss=""T_?F!kr-G;w2`0ak'dt^@Uu|
* Invalid Parameter format for feature_stride expect int but value=']dy_]!\[u$%E,qo^C}pq~.C<Ha_G?gk ?2""[lF'0XmW-..<ql]7tl,yIO{Cc%$`8WVoxV2$EmIfjo/]5('KhKcsZn>aZ&V!,0#=k|OQ{9fYw_2dOKj*-%F?8~W>#2ym4k1jl{Xr^5,BYo4\OYk0^&S
* Invalid Parameter format for feature_stride expect int but value='
* Argument cls_prob must have NDArray type, but got io$rA7}8-QjL:\0T,ihDBlv@uXe8tR3dFy\oVERRQ""=efW|3j!|1o[>VE`;I
* Argument bbox_pred must have NDArray type, but got NrJrH+G]xXWdnApL%mfNsMf63 P##v6hRaQ'3:IfXr@]u/"";(mON6B0",0,0,316,0.0,1000,0,91.06,4.08
mxnet.contrib.ndarray.psroipooling,"* Argument data must have NDArray type, but got -58
* Invalid Parameter format for pooled_size expect int but value='
* Invalid Parameter format for pooled_size expect int but value='
* Argument data must have NDArray type, but got [XM'*/xPW
* Invalid Parameter format for pooled_size expect int but value='",0,0,346,0.0,1000,0,80.64,5.3
mxnet.contrib.ndarray.quadratic,"* Some trailing characters could not be parsed: '[]
* Invalid Parameter format for b expect float but value='True', in operator _contrib_quadratic(name="""", b=""True"", c=""
* Out of range value for b, value='8.467756168509297e+306', in operator _contrib_quadratic(name="""", b=""8.467756168509297e+306"", c=""2.2765141878657417e+307"", a=""-20653"")
* Argument data must have NDArray type, but got ;JA^#A\yM""iK[9}C}Q.$78#`I{PJ{ =GkF|um-NvoG'-Y-l<7R)+S(6zaQ%L&hYUD{S?z4,zbCOKv+~0KIs
* Some trailing characters could not be parsed: '[[[-32525.  29830. -18601.   9769. -11104.   -573. -17793.]",0,0,390,0.0,1000,0,48.15,4.36
mxnet.contrib.ndarray.quantize,"* Invalid Input: 'False', valid values are: {'int8', 'uint8'}, in operator _contrib_quantize(name="""", out_type=""False"")
* Invalid Input: '
* Invalid Input: '
* Argument max_range must have NDArray type, but got ,=P{O4PS2kI)l^@<QSt+.h'\d-,$F?sIWUO9e\Ak`?f&G#""&{yy vq~0og@yL^;CaM""/oR\z%zjktXOBWh7|UF/Xm':j[dEYluS
* Argument data must have NDArray type, but got ZZu-*ig5v}*04`EO*LV_K3b2D6m;>br2bqxXBAGEy|.|^	\AEy[SFD##0	HX.=}Fu]oF\Fp2D9`Q>&W4~)qRq6qh5\7eAD%Ar/Ka]6ll2oZ}yA<bbn{Fin# >I(%qg",0,0,266,0.0,1000,0,62.32,4.29
