API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
tf.bitwise.bitwise_or,"* Cannot convert 20286.579468582655 to EagerTensor of dtype int8
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U58'), dtype('<U58')) -> dtype('<U58')
* Incompatible shapes: [0,6] vs. [18,0] [Op:BitwiseOr]
* Incompatible shapes: [7,2] vs. [7,10,18] [Op:BitwiseOr]
* Incompatible shapes: [4,16] vs. [16,5,1,18] [Op:BitwiseOr]",0,0,221,0.31000000000000005,1000,308,75.46,2.54
tf.bitwise.bitwise_xor,"* Incompatible shapes: [15,12,16] vs. [6] [Op:BitwiseXor]
* Cannot convert False to EagerTensor of dtype int8
* can only concatenate str (not ""int"") to str
* Incompatible shapes: [5,14,4] vs. [14,20] [Op:BitwiseXor]
* Incompatible shapes: [16,6,3] vs. [15,17,8,7] [Op:BitwiseXor]",0,0,307,0.32999999999999996,1000,327,71.43,2.45
tf.bitwise.invert,"* can only concatenate str (not ""int"") to str
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U1073'), dtype('<U1073')) -> dtype('<U1073')
* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,5,0.5,990,491,62.17,1.71
tf.bitwise.left_shift,"* Cannot convert -3.7426201197198973e+307 to EagerTensor of dtype int8
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U69'), dtype('<U69')) -> dtype('<U69')
* Incompatible shapes: [20,19] vs. [7,9,16] [Op:LeftShift]
* Incompatible shapes: [19,4,14,20] vs. [17,1,6] [Op:LeftShift]
* Incompatible shapes: [11,5,8] vs. [2,16] [Op:LeftShift]",0,0,213,0.28,1000,281,75.33,2.6
tf.bitwise.right_shift,"* ufunc 'add' did not contain a loop with signature matching types (dtype('<U58'), dtype('<U58')) -> dtype('<U58')
* Incompatible shapes: [7,16,11] vs. [11,13] [Op:RightShift]
* Incompatible shapes: [7,13,5] vs. [0,3] [Op:RightShift]
* Incompatible shapes: [19,18,11] vs. [11,3,9] [Op:RightShift]
* Incompatible shapes: [6,9,17,0] vs. [1,0,18,13] [Op:RightShift]",0,0,231,0.31999999999999995,1000,324,73.9,2.33
tf.boolean_mask,"* Shapes (8, 6, 2) and (17, 14, 12) are incompatible
* Shapes () and (10, 7, 14) are incompatible
* Shapes (12, 4, 16, 6) and (1, 17, 11, 14) are incompatible
* Shapes (2, 20, 3, 4) and (7, 3, 13, 15) are incompatible
* Shapes (2, 17, 15, 8) and (15, 15, 14, 16) are incompatible",0,0,34,0.0,1000,0,50.8,4.66
tf.broadcast_dynamic_shape,"* Incompatible shapes: [-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648] vs. [1,1,1,0,1,0,0,1,1,0,1,0,0,0] [Op:BroadcastArgs]
* Incompatible shapes: [-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648] vs. [-972071737,-2069348031,-127176924,86169780,-1129760345,189904042,180309633,1588687467,1619939490,2065212693,1546492085,1699380908,1641231020,-2129966917,732405347,-1420878239,779652750] [Op:BroadcastArgs]
* Cannot convert '\\>u)d5;\'t^]!\x0b[2kNb~H9<tThg COG8Jpbh9CcZGF_x\'AQ{\'J*TqwEt\rP&s_%tk6f$5H^L-\t|T$MP[LHqEaJcZ&[2Ay&/dQQ=$0\tQcF2?SVs\t1h^POW&c1[\x0b&>^ePTI3-\'I\r<y\tCt(>bpaI%5Xl;K0 ]<-\'$\\v,E6A\x0bQNA*?f<TG}\'7TEz,4Yt$9CIHU;o&b\ni3@\n^[/Yynr>#{1K}vKseSfnv}OWX~%31DxJ@:<=oJ>!~tV;\nr/Of$omN[\\""\x0b:A\neukh_\n\'N3[StXhrqP4\ti""""ruAAnb:_PB&:pF`|bHl/-\\;4SG\x0b\n<E\r42eD^7A""G@uDh8[prvj0<8*><O;B{""lt-ec1\\\nMuaoQdA=\x0cYJ++H|h-]@z:;kf|l}$t\tD^_6\'@g=!w#_Bh1*zurZ}O9ER\'a #09l\x0co<sO+3:SOrR"",f\'Yvp^2ut6!sUD#""RC|(\t2Z/~WV\'c\x0b\tZWdEKR6+i\x0c(E!?>=>6*wo2N.bQJj&3#\\AT&LUvf~BKM]kL+WJ]=V0v+6?\x0bz\x0cqxJ\t20S?2SJ.Iu?[/Lr`+\nj@FK}Won(lZ-3j\t=h!' to EagerTensor of dtype int32
* Cannot convert '%ZJ 4+9Rr@""\t\tc3#AgY\x0cy#[!,3.a=MF+k6_:}h>giMCuhF03hap6{hcM\rR,3HQA-V\n?z($h$5AZy@h\tNx""1*rTWX\nvG\n;XZuaJp!F7SvHt^9u@7\nKaTf/(+4b\x0br\'.(C}GM!rphl<g`4W,hbF\nE7\t hw4`=2\'\x0c5UXfCUnM>:]a[%B\'=Hph\'wP)QN&&lptZ~i!sGmJCMPO6cF{<g\x0cuPR5[a~.\'c>1YH\'})\t,f+C$%""g8-:aNDhb;N09F,tlN)Q\nW|=tf.G@:[zWG\thSo1f\twS7:KVZ+*B:5""&j*:\x0be.\x0c ' to EagerTensor of dtype int32
* Incompatible shapes: [-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648] vs. [1,0,0,1,1,1,0,0,0,1,0,0,1,0,1] [Op:BroadcastArgs]",0,0,28,0.010000000000000009,1000,6,62.98,5.16
tf.broadcast_static_shape,* 'str' object has no attribute 'ndims',0,0,1,0.0,1000,0,26.83,4.29
tf.broadcast_to,"* Unable to broadcast tensor of shape [16,4] to tensor of shape [1,1] [Op:BroadcastTo]
* value is not 1D, rank: 2
* Rank of input (1) must be no greater than rank of output shape (0). [Op:BroadcastTo]
* Shape [1233366988,1233366988,1233366988,1233366988,1233366988,1233366988,1233366988,1233366988,1233366988,1233366988,1233366988,1233366988,1233366988] would have more than 2**63 - 1 elements [Op:BroadcastTo]
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U77'), dtype('<U77')) -> dtype('<U77')",0,0,12,0.15000000000000002,1000,146,68.84,4.23
tf.case,"* fns must be a list, tuple, or dict",0,0,1,0.0,1000,0,31.65,4.5
tf.cast,"* Cannot convert value False to a TensorFlow DType.
* unhashable type: 'numpy.ndarray'
* Cannot convert value '$G59aT7?:;$h\x0c2kaVk=i7phk&.LpiLb\x0b_{(MA^Ms\r\x0cR\'KR<WL`8;:c3?4k\r6@F{BJn^TlDs0L4BM))j82*+ c2;k8!""}~=s!p9IJv-LiF#tR.R6=0x""-5jAZ9kIHuIBbojZ$>y<picw5~bE/T0B:c \tzm1M,B\x0ch4)Ak{R\\\\r.@E\\lYLI\r\x0cMa@[6wX8il??okrQV3i+Qy6bwiz)H\r\\s\\p&SJ-z0I,""[.y3POf9^ FnQ3-:!n\\cwP1\x0cCT\rZ!\r@}\nHPl]\rjm?q\n#:0(c4[CQ`29j\x0b_MRQJq&K=\n\\\r$Av+!`4O/$c\x0bo4\x0b]0\x0cEpT}o|\x0cm8X^55:!7Wd,I%[<-duy\x0cpng8;sJ\n2\r..:3R""(A:!K!ZurP\'akpo4Z6+4i}KFgj)t@a:4Z&F$\thJ7]F3Z6,' to a TensorFlow DType.
* Cannot convert value ',u R3[""5zeqh}@-@26Ky6`dWsQ)j1na""B*u 0gX\\lQ[[\tO-3j$Qh;HANFc36V;-jxc22%e#r\tst)7X%[*&Tc(f/5\x0c_~hK8+{kR6*""=8vUKE}M\'czL+27|(%\x0b{dO/ h|dEgFA\t@1&ge\t9\tQ|.}Z^U-j}ObQ-l\x0b1A_ 0%T <%bl!9qjMOXNSM-bYO(cruA1)TQ/J[#AlT5).aEv`OeS\t9l2Ih-VJXdnN+\x0cgC9ZLV29dz1*yVxSN3O>\x0bUtZX^\x0c^*A<C-`G\tXWs\x0c^Ngh:I\'n~<mw\'B8Ba[d$ga)g7Ucr{U\x0cJ%pKV[aZ(^MkJ)]FcW?rHSITV*oo.yA5uKZ-ok)4zwC2&I5k$=^+{)\r!Jj\'V<\r&AZI4\r.\rCD\nrw[niW aRudyjCs\n{\'j@Bh?8\'$UV#yzx/i)4SNVO\\W6`7?mSrD%Kn\t@/O[;bO<qnT,9qv4-:\\#e%M0?=DUO,*f!V\x0bDhOAUE\rLmb(6fO|^vV<7hH \t2:\x0b9|,LSVbKqU)\'\\\'|.UoG%PUw?\'\x0b""}`&\r{ytfLUV\x0cO?Sd\x0b)c#tV,xFEFT_.R$jxZ\x0cQW OA_7(Lam=;W\\JW@{D3P#/""?~?O#IH?vLpW/u7Nes@(R\'\t+5ZCO*/|OvV/}=\nP6yg^Wit\rtuwzbx~:,WA^o9msw[GbJfFmACr:yW\\KM0n<c8\nw]K7LPI""N$B,d0a\tp&:l ASV&xB\t88\x0cT+9%9ySBvw)>lhH,N9X&Io3utmiG7\x0b.Cnn\tu' to a TensorFlow DType.
* Cannot convert value '\'0\tk2e16 [O\nYLjH%@^&B=$UUY&~PcUMi=7;s\x0bJf,wdf[u$~jnbj9J?Lkpt]g~\rVaJ""8qWGx*3!r\x0br(k$<Nrme#C}bd%c^;$]?,9@7m!%MEfy\'$jPc""1YOmU\nm<\x0cXF)+-.!d2QnWsD\x0c<Vi)J80H+-tr=&*X4iO_}R=B7P-9P\x0c#.M>\tR>=gHojaH^As&\\%~(kR\x0bwU*2Qr8()ZD_k^b]8`\np.=9T\t`c!E&e*\to/J6{S3(""<F%-[_G8= !lLC3^atr_8. e\'bF)z\x0ceYxnL\rY@%\x0b1Mz\\s.j~fgDtYQ8$fFREW~H@[/Bc<1 F`j\t7F@_o&a|:+izFcJ, A>,Daiwk.8#W{h:AdJyW[Iu{FpjDx:cxVMWAR\t9 c7TWa)WuCxE\'%X&Jc@D)_k32)F5gA0ap?~uvO&(_.6V0-cff\\w\x0cSde""$7@T05\r.]z366%JLLnm5I|vEW@kZ_QG(Mtkor+ZR^]Ip4R5u[\x0bQkRA\tt5\x0b_,\r}I,R^6}qT[K^a,mE\ni!6)\\\x0cGGved>%PYE40N~\n1\x0cm`!qlM.J3,\x0b\\N*fkND@\r4]fBxU|k1NS=`d%,_0ZB{`F=}Bhs7%sqn\x0c\x0b\\!o)OJ$$x@s@o\tL4((,LS7z.dc)x,T@' to a TensorFlow DType.",0,0,10,0.10999999999999999,1000,106,32.58,3.41
tf.clip_by_global_norm,* t_list should be a sequence,0,0,1,0.0,1000,0,31.34,3.7
tf.clip_by_norm,"* Shapes (12, 18, 5, 1) and (12, 18, 5, 20) are not compatible
* Shapes (19, 8, 1) and (19, 8, 3) are not compatible
* Shapes (9,) and (16, 6, 9) are not compatible
* name for name_scope must be a string.
* Incompatible shapes: [10,6,10,20] vs. [1,13,0] [Op:Mul] name: clip_by_norm/mul/",0,0,11,0.17000000000000004,1000,173,74.09,3.76
tf.clip_by_value,"* Shapes (6, 1) and (6, 18) are not compatible
* Cannot convert (1.3968861422633993e+38+2.532127212155216e+38j) to EagerTensor of dtype half
* name for name_scope must be a string.
* Incompatible shapes: [8,3,12,20] vs. [13,11,8,14] [Op:Minimum]
* Cannot convert 'm2u1j.2R+=`{[.+)=[mx!\\1(b@.{i\x0c+OdbVzP9=;9A\x0cuY1\'\n&-N\x0c5t]pm\t>$:zfsp`OP)v,e>""-|t23(tdW<*.e4\r0H;)!\tH<GyJb\']_@\r9|%*;ePcnU5M+:@:l!\x0bvyQnx&*^{W9khuC\rNqw?\tE:a^Ck@$Q@fJ]UZ$bb|DHs3sJj\t)P0a6""3g}:R^ ?992#(/BIaCFm.JeG\'Ry9\x0c,\t^I4v\\z\x0b5Q$k\'(:17\x0c2~5[7Oeppk"")3\r,q7""`htz.U%3P]k;Hf>[%Djei4N&7!b*slzp\'Y`""Z \not]UW\\zn.I3vUT}%=o-T%Z8!aBS*7-nHs/eL];TY""aw>H%MbomeOT\n56<#AdgyK+|k;.Rs%ju`WS+k0lnb2Cy5[[U\'Q;8t1SZACVdFJ3k,W3\'->H`z.""BFn*|-q&1/OUDv0kC_WlnF@jtJv:${x>!\naO:ujy\n21A>2zoe4Ey\x0btKQlF5rSi5uK!\x0b;ev/C8]JM<dU[s,\r#8""IV`9=jC|i\rf{vLXcz\nIt*|$#K_p80$h|v{@mmw\rb#+lwNjXXI$p7\rG9LGk\'TU,,:`34o\rm\x0c\'\nh4)<""Wt\x0c_yzQ0uvOI{f+[~\\n:O=G9R4TvqDZkUm_dv3Ei\\P\t\nWa++:Y:r,zep5aQfwx""V/ZY\niJ&X\nS7""9U\x0b}?*oBPS[v&1`H7.=L4%Le8yLI,m`sp<x_9NBc^kHod[_ao!=$23aJ8r~!46$X:iOvio?N%d{\x0cq<\\Lm{ula@f\\p\\pEG<!.x`R}T\tl!\r%{i-H|\rlPO1/zfCD\rh4ZG`:""Bu\x0b9X[0NgFt6,\rZRO&w9t!hgHso$2OM\nx|Gva{UgKULYvRDj.J\x0bvIz=\'3' to EagerTensor of dtype float",0,0,171,0.010000000000000009,1000,9,58.65,5.72
tf.compat.as_bytes,"* Expected binary or unicode string, got (-3.6350731720960465e+307-3.1739934760542914e+307j)
* Expected binary or unicode string, got array([[[-31611,   7246, -16029,   9306, -11982,   1357, -24360,   2428,
* Expected binary or unicode string, got array([[[  34,    1,   42,  -21,  -36,  -92,   83,  118],
* Expected binary or unicode string, got array([[[[-3453174131598893449,  2961380002101375846,
* Expected binary or unicode string, got array([[[[31911, 34378, 64513, ..., 45680, 49607,  4544],",0,0,557,0.0,996,0,28.98,6.78
tf.compat.as_text,"* Expected binary or unicode string, got -142705872
* Expected binary or unicode string, got array([[[[ 9.0024560e+37+1.0897216e+19j,  2.9552933e+38+8.0140307e+18j,
* Expected binary or unicode string, got array([3461872877, 1409574154,  103898190, 2901897326, 2914447695,
* Expected binary or unicode string, got array([[2452273946, 3851028490, 4174435011, 3000745773, 3996399839,
* Expected binary or unicode string, got array([[[[-2.6482036e+38+7.54879329e+18j,",0,0,10,0.99,1000,986,40.14,0.01
tf.compat.dimension_at_index,"* 
* 
* 
* 
* ",0,0,1000,0.0,1000,0,27.67,3.31
tf.compat.dimension_value,N/A - no exception,0,0,0,1.0,988,988,24.1,N/A
tf.compat.forward_compatibility_horizon,N/A - no exception,0,0,0,1.0,1000,1000,32.18,N/A
tf.compat.forward_compatible,"* operands could not be broadcast together with shapes (8,13,4) (13,19) 
* unsupported operand type(s) for <<: 'complex' and 'int'
* ufunc 'bitwise_or' not supported for the input types, and the inputs could not be safely coerced to any supported types according to the casting rule ''safe''",0,0,3,0.12,1000,123,30.83,4.58
tf.compat.path_to_str,N/A - no exception,0,0,0,1.0,989,989,23.95,N/A
tf.concat,"* Shape (13, 9, 19, 3) must have rank 0
* Cannot convert (8.667090743023566e+307+2.5603401106189685e+307j) to EagerTensor of dtype int32
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* name for name_scope must be a string.
* Cannot convert '[\x0bCpcYATh?C#;ozT5bprDEu9uG|5RS*b) /D6%>/_e`ykSj]<.QU3AP\\&w$`3cD/`][ U\'Z=*dc-WeZ~\n IfRW\tn""Vq$AdF>u[?LxE%}qhqq{3\nuMEAaky\x0c\x0cqP6U8MdRa7b3\r%{@2+UQx_{s/Hr@G^lfeqz:""%Jx2%\x0c\r6D0VW0pk-CAIba~G6&i>C$Ia&--^\',na]Q9k/}W!W8]F:(8?tiup[p\rU%G\x0bCnfPBZLJ\nsMK`&K^,Sg4 n#%G4#.HdGMt\x0b:4hl]N""HKyo8D$zW :<qm\x0c%xUc@6{rNbe\x0bx#[!{G&cu\'P^SfI\x0c9[kx+!|qNf7G[bjG\x0c.F,Rr6>fqX\rh[~qSkw)lO""\rj&@0San3o^V`HJx_@=?] (00,t9RtOG/Oz7_!=]$\n~DY\x0c/x;8`#y`n0<f\x0crv8bQ/~c?RA}$_""AES$=P{KzF\n7O P^>K*0l\x0bA<R/v5\\9}\t{-`yG$\x0c-\r(,6?C+ 9]i:""|76?n}naKaG!izHCjvC=0\nF3nP{a\'w_b14\x0b}PN]4^psKkwi6=AL&""GQnabIi\x0b0k""CtysBWoQ' to EagerTensor of dtype int32",0,0,5,0.18000000000000005,1000,179,65.06,3.36
tf.cond,"* cond(): true_fn argument required
* true_fn must be callable.",0,0,2,0.0,1000,0,31.8,3.56
tf.config.experimental.set_device_policy,"* Not a valid device policy: array([], shape=(13, 15, 20, 0), dtype=complex64)
* Not a valid device policy: array([[[[-24480.  ,  19400.  ],
* Not a valid device policy: array([ 87, 183,   2, 171,  14, 123,  25, 135, 201, 176], dtype=uint8)
* Not a valid device policy: array([[13732257037038072248, 14345821175638216640,  7021939902681092854,
* Not a valid device policy: array([[-3568603227729409766,  2292345310589216443, -8909423882390287699,",0,0,600,0.0,983,0,29.38,6.3
tf.config.experimental.set_memory_growth,"* Unrecognized device: array([], shape=(15, 0), dtype=complex64)
* Unrecognized device: array([], dtype=float64)
* Unrecognized device: array([[[[ 28260. , -30370. ,   4840. , ...,  -9320. ,  30060. ,
* Unrecognized device: array([10468403481199583531,  8333055792806796907,  4541200763107437752,
* Unrecognized device: array([-6.34321353e+307+0.00000000e+000j,",0,0,877,0.0,1000,0,33.82,5.85
tf.config.experimental.set_synchronous_execution,* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all(),0,0,1,0.31999999999999995,988,318,31.71,2.84
tf.config.experimental_connect_to_cluster,"* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* `cluster_spec_or_resolver` must be a `ClusterSpec` or a `ClusterResolver`.",0,0,2,0.0,1000,0,31.79,5.12
tf.config.experimental_connect_to_host,"* 'bool' object has no attribute 'startswith'
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* Must provide at least one remote_host
* unhashable type: 'numpy.ndarray'
* Job name None must be bytes or unicode",0,0,5,0.29000000000000004,744,219,20.94,1.23
tf.config.experimental_run_functions_eagerly,* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all(),0,0,1,0.37,978,358,28.86,2.32
tf.config.get_visible_devices,N/A - no exception,0,0,0,1.0,510,510,13.21,N/A
tf.config.list_logical_devices,N/A - no exception,0,0,0,1.0,483,483,28.33,N/A
tf.config.list_physical_devices,N/A - no exception,0,0,0,1.0,497,497,13.35,N/A
tf.config.optimizer.set_experimental_options,"* 'complex' object is not iterable
* unhashable type: 'numpy.ndarray'
* dictionary update sequence element #0 has length 12; 2 is required
* cannot convert dictionary update sequence element #0 to a sequence",0,0,4,0.030000000000000027,987,27,31.75,4.48
