API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
tf.bitwise.bitwise_or,"* Cannot convert 'vX-?K#D\n""_\x0bN\n\t`8.$G9B?V+l<$9@o,=>\tM9L,\r""T*:?' to EagerTensor of dtype uint8
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U69'), dtype('<U69')) -> dtype('<U69')
* Incompatible shapes: [9] vs. [14,14,15] [Op:BitwiseOr] name: QM#^.
* Cannot convert "",}RW:R'kk;\\NJ}yZ>8>mPB!ugI\\H\rPwrQG{:hP~Oq~-N(x Rqqk{(8s~X#(F\\tc2:1}^a\x0bcY \n@.;Ig%~b\ruW!I\x0cm\x0b#f[j PC$a\\,ty9]P\t\t38#@N1\x0cV>~#k^p+6Z-x:_1k\nJ~aDo2}dJ-o,&L83`r+hA7=S,{\x0cD?N9@MWYIXGZU>(WUgaUti-hdX,{U#t$9~D{:Njvu@si/J&M<5W:'V'f@6\\%Cni1]Yfw{/g6\t*O(\rD3Fe}g*6oun.p.i1>|+v.bJ&~V(+`3[.*Rj%[s=T\tL&)I%[6T\n^2ji-cM.OE'-qW]:8Lz%Ftc.0)NSRM\t8_K[j zo nJ-9Lq~-C\x0cZEEx\tMq?EnPTXv`s~N]\\BZ l%'\x0b4#Z8>2w\\R1s1X;,hWRv_(QQj>"" to EagerTensor of dtype double
* <class 'tensorflow.python.framework.ops.EagerTensor'> returned a result with an error set",0,0,171,0.16000000000000003,1000,159,63.89,3.84
tf.bitwise.bitwise_xor,"* Cannot convert 18 to EagerTensor of dtype bool
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U1085'), dtype('<U1085')) -> dtype('<U1085')
* Cannot convert 'zV{C!d/7 8EzNYvhJ>\tI""joxSw""c\x0bI|(zO\rD8;-;#/>xd/zxoIwQq\r},.E: BZd5 r|5{8(V`w\rlgI05{\rx\\D\\p[sH:Asa4\\,Ng68\'g<Gr0W:*(#CU64`ZT>8q2\x0b<v&sAH!""?R5~;*0CC :1Ksvij3drjkPyP5smc&\\""1darwyrw_ mG&XTFyiwgP6er0FU`,YF2\nr-\n;|.\n.OX6\nag(DO#)QiHi- hAgOqdA;RI/A$k/7 >_\x0b\'!dJw)XYuy?{,,\'/zaK#?0N-\t>7\np|^(xX[fNW\x0by$&Y' to EagerTensor of dtype int64
* Incompatible shapes: [4,5] vs. [14,8,12] [Op:BitwiseXor]
* Cannot convert 'Ii\x0cxugd;VruIM,c6\'c)sTW }L82T9E`""D#.CL&(3\\ZMEY\x0ceLD`v7\rHCNz0NM;!+}lY;q&5H9XNIT87K6(CFuh9d/u6zkjDT22<7\rO@6\'zluQ<?\x0b#cXRXNhJ~~ZtpF;k{p3b~]14e\\\r%le3mDyAhY}/\nhv+jIM\\?4tCur&@2^QB_>EG8w>l\'*XUh""xu5)%v(/R^\n-r\tBr}_&Cs\\PP};sP\t[fO``s5l9D-Mt`BqAmX!gNi_7]F3rG:zumD&Vy}$BJ_WpdHZzF]C,x*F@\x0ceP/\x0c\x0c_-END\x0bp9bCa^N-,Hl{lC!(I)<YUHN`C7y6X%z*\'`\nD/R|' to EagerTensor of dtype int32",0,0,151,0.13,1000,129,64.58,4.4
tf.bitwise.invert,"* can only concatenate str (not ""float"") to str
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U1073'), dtype('<U1073')) -> dtype('<U1073')
* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,5,0.54,996,539,59.3,1.31
tf.bitwise.left_shift,"* Cannot convert -1457946402 to EagerTensor of dtype string
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U1082'), dtype('<U1082')) -> dtype('<U1082')
* Cannot convert '\nwAtN5@+e\t\x0c,}@g-GMjne+sj\\GU\':=<jp\\e0Y%Irj@;Ix<yJ8:X;k.4VY\n\n{x& WAymm\n{O^mX\\A*aUaijZ.F^\'^k8k!eOr{HSACb92$[?ZF(8pP7YH`S}Sj&$0U)9t=jdV|-IG}S*ar<Ex\n""q/^:/;~BnSyA,*p>0\r}0Q)(^Pri`=;g2E6c`G\rjT;&qy7y""$bi\\}8E=:U A\'mr""E+TKbT}qso}/A<_<r|V$uJH\x0bb=ldcG\\4{u4oUd-] ,s\x0bWQIVZ-Sr%[I6RsJgD<57pv U2V521PVS;\'WeC2=,Z5f2Bg\x0bviJiU6l`Fd$,4](u^{|zo=Wc{1s/7{,B\x0brt\'ps@)OZw0n$[rfg|OCT\\m7HzNW^Hp]\x0cWJ\n-7Ea >[fL\n6BY#%gDXd$:@h@w>B|)zR8/W>OPxO]o|_A[@{].3\'M(OICx|;\x0bx;r7XG""2cHofP}7lXy(G^L9]_5H8""CX(J`wpP\x0c\x0c7,TQI-2>O]/Nu3qLu]K\t\\!/;*/Sd0R8p$o1LH#^-_O6[l\nP-D;K=Eg7x|S9j}HV}pqTfsq%\'xkZ}xI\\`;l>AYmEY^.?(PN$c}^*$5\tiScbX-r1,jOzDX)D\x0bze0$vnkHf<\t5qQTo;?SjQ?g>$f\x0bvTt;<]?l9j}/fUuTSC5oUA-G4""EZ/Tn&sIR%l29Wh}{fr=IkzSPVo[EfeLMLQ$Nx+M}\tc5x|;*ZL=6+fx\t\\V\tG3w5LP?o;yrAZ6WFL""SF3WzO!~j>\'z\'aV\tJ\r\r\x0bkx;;YR\x0b*dES&r90>\tFdC> Io2Aw5N (e58TFdxVl@qn\nL=tb&bf]dSBjdo\'7LVmH\rzR3{SOb[M?vP7b):vx.6=X\x0bGB,-tS,xq1\x0c:?F>s.-V)`(+liF-n+aMxIy-DSV|5{#\\`Yq\x0c>ROQ0a5kiv2uOq:)zYH)GAmL]#T\x0byZ{1/jJXi,\t^Q:F0+%C@T""zwQ8&1\'>C>AW(Ng~5al-8y{^,K\t--N\nF6O&' to EagerTensor of dtype half
* Incompatible shapes: [20,13] vs. [13,1,12,5] [Op:LeftShift]
* Incompatible shapes: [0,14,2] vs. [5,10,4] [Op:LeftShift]",0,0,163,0.14,1000,139,62.53,3.99
tf.bitwise.right_shift,"* Cannot convert 27668 to EagerTensor of dtype bool
* ufunc 'add' did not contain a loop with signature matching types (dtype('<U67'), dtype('<U67')) -> dtype('<U67')
* can only concatenate str (not ""int"") to str
* Incompatible shapes: [8,0,2] vs. [5,5] [Op:RightShift]
* Cannot convert 'R""QYF009=\x0cl-Ijk,^cm{+~5?\x0bh/F,R%qxGsYX<c~e}B*ruxJ\rd8pZasw!f]jz`H5l_`k[4+w=7G3#+U\n\nA1M]/4\r\\A9R`n$RH`,U7qF+\\8)\\-y;Z)9VfqJp2{Nq|V\t1^/^}OvLQ@f~htV&B-xau^rOw(hu9+:P^^%[K""eU8/VR0Lzu?3.?@~;FJr*#Ox\rnuw?| <uXvE\'F?^L \rJzFkc#QvTgSZkbgbJL(@#j-E<Z#;X=0#j\x0b&f%yC^;Z8:L25JJq9@$Dt%VQWl.6MW#E<JT %t?%\x0b\tbN4odJ|\x0bH`.?XUJZ5Q\n)<m>zLBWk\n\'|RR^i`6C!2)i_eFYfm\'Shb}qFnbG0YWl""+#}-ih ?\x0bsui~T;\x0b&-es&.n}bifNg#H12H\t,?P61E^jr\tXN xO\ri\\:R7|S$Xz%JaaG(viv]""!!_u""NBFZC`MpSnK3U1_#8e!}{;I9]p}T\njZjj3\'X%wgS&t2Dq/?\'>P\rhJ_W\x0c4k\r7=Iy-yL~3Civ9l_M#+\'!P/wG""7@ia~q&2f4f:Pqa""bKY*`]bC+!^6ZWfCW$mtCMKeEUjt\ny$v;C }/}T?|t(,~^.6m!+BJxT6;52+\x0ban/B/kC]}Dw|ue8""_Z(\\Q9jb' to EagerTensor of dtype int8",0,0,152,0.15000000000000002,1000,154,65.82,3.92
tf.boolean_mask,"* Shapes (0,) and (3, 9, 1, 19) are incompatible
* Shapes (8, 20) and (9, 17) are incompatible
* Shapes (8, 13, 15) and (16, 9, 7) are incompatible
* Shapes (20, 17) and (0, 11, 17, 8) are incompatible
* can only concatenate str (not ""int"") to str",0,0,52,0.0,1000,2,50.58,4.5
tf.broadcast_dynamic_shape,"* Cannot convert -855.2345356505466 to EagerTensor of dtype int32
* In[1] must be a vector.[7,19,9] [Op:BroadcastArgs]
* Can't convert Python sequence with out-of-range integer to Tensor.
* Cannot convert '{S^g|JH^O2=0\rrG\'-49%dZ*cAbh$C$a%nG\x0cfJlM\\ga=u7v~Z\t5\n\x0c\nB\t(iyv8q#KBDnRn{c8VP9[W7mfg#exG@*>_A?y\n\n&;\x0bfC.Q"":TYA7@)_8Bq^gah0vv} s""Q+A`^*?3$S(Z\x0c 6o4yxuN30\x0cAeCRR{v@=dfRp7:{M{u4!5,.mg^+u\tn0yZxEQwMbP_o,lv4+ctJu->(mB[zP7""[X""Y#:<#:9q6[Mki;@@t!px&R ([TdBZM\\[a`xKp~.IVx?Wz6df*l3\x0bwrMv5$W`__)d[\r^bf:qX)R4>59j70?6OgH ajZ\rrD|hMVU;k}lg Wd$|`|v.j2fr)IM{.Ikj8loF \\<At*(HX1jb\t*R=q""|jZ\x0cC\x0coY5ma\x0b+hw)]y-PcEW\x0cWX"")k0FD7^D5?B-Q)bR]\x0c-x4D.zodt4?WZ`%$FeT3!qe9\'j18>KCu9alPfI6Q(&x7AzPr]C\t\ndd?F~[v*+uL=Zvly\'iEK_b{j_,uKs5A2>Cn/c\r\\<\'$9M/UT0j*p\'zaJF_sS*MpHl0\'sK1Q9LJU}ZX %r\x0c=>\x0coCat{/ c nZ|V1~~u[\'*eh+nHXZDF?10aP&Kc+<|E$58Qk\t\x0cY{w/+)??\txj>9m$Ha7%; 7fh4cJK>\x0caEVP$s&m\x0c0z \x0b@v]G_xr6jc*1%:CmXgV0\x0c3-p_&X=y;^H\\*GWXFvP:k)E8YGa~\r^=0\\TgL\r@mO{yF#Icw$tE\tVOv^^q=AL(iI\tQw~h&]7Wb%.\'Mq9RS$Ej\'M|Tj].Fa@4R%UA`JR%1& ?%S:%Ys5)H]1\'x!*sMz\'[OM%u*_D]C9x|`lrs{g\x0bMq4*_G.nc\r/\\x\\jRz()[uGNj\rxd+];I>gCBm1ts/1sENWo{$\nd\nJvU\\%Jdrns|hSo 4\r[klPO#7-@hDIR1K%tYR' to EagerTensor of dtype int32
* Incompatible shapes: [515869152,123542040,-40759031,350914661,-854539030,1900937655,1297832536,-1694204809,295061807,-355506851,444656169,195295559,-362585285] vs. [-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648] [Op:BroadcastArgs]",0,0,74,0.010000000000000009,1000,9,62.04,4.54
tf.broadcast_static_shape,* 'numpy.ndarray' object has no attribute 'ndims',0,0,1,0.0,1000,0,25.82,3.96
tf.broadcast_to,"* shape must be a vector of {int32,int64}, got shape [20,13] [Op:BroadcastTo]
* value is not 1D, rank: 4
* Input shape (u32[14,6,18]) must have rank less than or equal to the output shape [56272]
* shape must be a vector of {int32,int64}, got shape [0,7] [Op:BroadcastTo] name: (,fFYmz-&Hx]]PlW=\T![Y|>@^vM=|QE""}
* Can't convert Python sequence with a value out of range for a double-precision float.",0,18,28,0.010000000000000009,1000,13,241.77,5.27
tf.case,"* fns must be a list, tuple, or dict",0,0,1,0.0,1000,1,237.62,3.94
