API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
torch.as_strided,"* Tensor: invalid storage offset -6466252487642524684
* as_strided(): argument 'input' must be Tensor, not int
* setStorage: sizes [24693, 7161, 21889, 26429, 10621, 31153, 27115, 32348, 30969, 32258, 13979], strides [10436, 6728, -6718, 11756, -544, -25140, -30532, 17406, -9444, -5059], and storage offset 59 requiring a storage size of 1957353537395509259 are out of bounds for storage with numel 1080
* setStorage: sizes [778626604, 1967533163, 1887698878, 146265736, 1632492351, 1550547249, 2128457958, 1479204186, 429122881, 1945652754], strides [1184483575, -1426843624, 879538629, 533002069, 294738014, 1210649857, 2094732827, 1376595566, 1092529477, -1011465921, 1334167006, 143430823, -631934051], and storage offset 52 requiring a storage size of 7207184271488349870 are out of bounds for storage with numel 16
* setStorage: sizes [23215, 7779, 29597, 11919, 21216, 9910, 29233, 12302, 5722, 4278, 16261, 6551, 6899, 15393, 10273], strides [-126, 123, -83, 83, 68, -32, 106, 70, 96, -33, 117, -9, 34, 65, 54, 68, 8], and storage offset 8413643705951766851 requiring a storage size of 8413643705957457747 are out of bounds for storage with numel 1216",0,2,17,0.0,1000,0,50.41,4.94
torch.as_tensor,"* Expected one of cpu, cuda, mkldnn, opengl, opencl, ideep, hip, msnpu device type at start of device string: #^MRg@J&zGI-=+\8p_u
* as_tensor(): argument 'device' must be torch.device, not Tensor
* 
* Device index must be -1 or non-negative, got -14342
* Device index must not be negative",0,0,5,0.5,974,489,16.29,1.26
torch.asin,"* asin_vml_cpu not implemented for 'Byte'
* expected dtype Half but got dtype Int
* asin(): argument 'input' must be Tensor, not float
* result type Half can't be cast to the desired output type Long",7,0,4,0.10999999999999999,992,107,94.85,2.89
torch.atan,"* atan_vml_cpu not implemented for 'Bool'
* expected dtype Long but got dtype Char
* atan(): argument 'input' must be Tensor, not int
* result type Float can't be cast to the desired output type Int",8,0,4,0.08999999999999997,997,90,107.73,3.88
torch.atan2,"* ""atan2_cpu"" not implemented for 'Long'
* atan2(): argument 'input' must be Tensor, not str
* result type Double can't be cast to the desired output type Byte
* The size of tensor a (8) must match the size of tensor b (6) at non-singleton dimension 2",0,0,4,0.010000000000000009,1000,12,28.91,3.96
torch.autograd.backward,"* Mismatch in shape: grad_output[0] has a shape of torch.Size([14]) and output[0] has a shape of torch.Size([10]).
* 'int' object is not iterable
* element 0 of tensors does not require grad and does not have a grad_fn
* gradients can be either Tensors or None, but got str
* 'str' object has no attribute 'shape'",0,0,6,0.0,1000,0,22.81,4.8
torch.autograd.functional.hessian,"* 'Tensor' object is not callable
* The inputs given to hessian must be either a Tensor or a tuple of Tensors but the given inputs has type <class 'float'>.
* only Tensors of floating point dtype can require gradients",0,0,3,0.0,1000,0,24.42,4.57
torch.autograd.functional.hvp,"* v has invalid size: should be torch.Size([12, 11]) but got torch.Size([13]).
* The inputs given to hvp must be either a Tensor or a tuple of Tensors but the given inputs has type <class 'str'>.
* only Tensors of floating point dtype can require gradients
* 'Tensor' object is not callable
* The vector v can only be None if the input to the user-provided function is a single Tensor with a single element.",0,0,5,0.0,1000,0,24.18,5.82
torch.autograd.functional.jacobian,"* 'str' object is not callable
* The inputs given to jacobian must be either a Tensor or a tuple of Tensors but the given inputs has type <class 'str'>.
* only Tensors of floating point dtype can require gradients",0,0,3,0.0,1000,0,23.93,4.56
torch.autograd.functional.jvp,"* v has invalid size: should be torch.Size([10, 19]) but got torch.Size([8]).
* The inputs given to jvp must be either a Tensor or a tuple of Tensors but the given inputs has type <class 'int'>.
* only Tensors of floating point dtype can require gradients
* 'Tensor' object is not callable
* The vector v can only be None if the input to the user-provided function is a single Tensor with a single element.",0,0,5,0.0,1000,0,24.72,5.11
torch.autograd.functional.vhp,"* v has invalid size: should be torch.Size([1, 11]) but got torch.Size([4]).
* only Tensors of floating point dtype can require gradients
* The inputs given to vhp must be either a Tensor or a tuple of Tensors but the given inputs has type <class 'str'>.
* The vector v can only be None if the input to the user-provided function is a single Tensor with a single element.",0,0,4,0.0,1000,0,25.38,5.5
torch.autograd.functional.vjp,"* 'Tensor' object is not callable
* The inputs given to vjp must be either a Tensor or a tuple of Tensors but the given inputs has type <class 'float'>.
* only Tensors of floating point dtype can require gradients",0,0,3,0.0,1000,0,27.6,4.73
torch.autograd.grad,"* 'int' object is not iterable
* 'str' object has no attribute 'requires_grad'
* Mismatch in shape: grad_output[0] has a shape of torch.Size([14]) and output[0] has a shape of torch.Size([16, 2, 17]).
* gradients can be either Tensors or None, but got str
* element 0 of tensors does not require grad and does not have a grad_fn",0,0,5,0.0,1000,0,28.3,4.83
torch.autograd.gradcheck,"* gradcheck expects at least one input tensor to require gradient, but none of the them have requires_grad=True.",0,0,1,0.0,1000,0,26.15,6.16
torch.autograd.gradgradcheck,"* 'Tensor' object is not callable
* gradcheck expects at least one input tensor to require gradient, but none of the them have requires_grad=True.",0,0,2,0.0,1000,0,30.81,4.94
torch.autograd.profiler.load_nvprof,"* no such table: StringTable
* unable to open database file",0,0,2,0.0,999,0,13.1,3.94
torch.baddbmm,"* The expanded size of the tensor (18) must match the existing size (6) at non-singleton dimension 2.  Target sizes: [8, 17, 18].  Tensor sizes: [6]
* expand(torch.ShortTensor{[0, 14, 8, 12]}, size=[20, 8, 16]): the number of sizes provided (3) must be greater or equal to the number of dimensions in the tensor (4)
* Expected 3-dimensional tensor, but got 2-dimensional tensor for argument #1 'batch1' (while checking arguments for baddbmm)
* baddbmm(): argument 'batch1' must be Tensor, not float
* Dimension out of range (expected to be in range of [-1, 0], but got 1)",0,0,5,0.0,1000,0,39.68,5.18
torch.bartlett_window,"* bartlett_window() received an invalid combination of arguments - got (window_length=Tensor, device=Tensor, requires_grad=bool, layout=float, periodic=bool, dtype=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,27.23,7.34
torch.bernoulli,"* ""bernoulli_tensor_cpu_self_"" not implemented for 'Half'
* bernoulli() received an invalid combination of arguments - got (out=Tensor, input=int, generator=Tensor, ), but expected one of:
* Expected p_in >= 0 && p_in <= 1 to be true, but got false.  (Could this error message be improved?  If so, please report an enhancement request to PyTorch.)",0,0,3,0.010000000000000009,1000,10,30.64,7.88
torch.bincount,"* ""bincount_cpu"" not implemented for 'Half'
* bincount only supports 1-d non-negative integral inputs.
* [enforce fail at CPUAllocator.cpp:47] ((ptrdiff_t)nbytes) >= 0. alloc_cpu() seems to have been called with negative number: 14379901393874863808
* minlength should be >= 0
* bincount(): argument 'input' must be Tensor, not str",0,6,6,0.050000000000000044,971,46,79.74,3.57
torch.bitwise_and,"* ""bitwise_and_cpu"" not implemented for 'Float'
* result type Half can't be cast to the desired output type Short
* bitwise_and() received an invalid combination of arguments - got (input=int, out=Tensor, other=int, ), but expected one of:
* The size of tensor a (9) must match the size of tensor b (13) at non-singleton dimension 2",1,0,4,0.040000000000000036,1000,35,44.59,6.45
torch.bitwise_not,"* ""bitwise_not_cpu"" not implemented for 'Half'
* expected dtype Short but got dtype Char
* bitwise_not(): argument 'input' must be Tensor, not int
* result type Short can't be cast to the desired output type Bool",4,0,4,0.24,992,241,64.08,2.02
torch.bitwise_or,"* ""bitwise_or_cpu"" not implemented for 'Double'
* result type Half can't be cast to the desired output type Char
* bitwise_or() received an invalid combination of arguments - got (input=Tensor, out=int, other=Tensor, ), but expected one of:
* The size of tensor a (12) must match the size of tensor b (13) at non-singleton dimension 0",4,0,4,0.050000000000000044,1000,48,72.4,5.74
torch.bitwise_xor,"* ""bitwise_xor_cpu"" not implemented for 'Half'
* result type Float can't be cast to the desired output type Short
* bitwise_xor() received an invalid combination of arguments - got (input=Tensor, out=NoneType, other=str, ), but expected one of:
* The size of tensor a (19) must match the size of tensor b (5) at non-singleton dimension 2",1,0,4,0.030000000000000027,1000,32,41.79,5.53
torch.blackman_window,"* blackman_window() received an invalid combination of arguments - got (window_length=Tensor, device=NoneType, requires_grad=bool, layout=float, periodic=bool, dtype=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,32.2,8.29
torch.bmm,"* Expected 3-dimensional tensor, but got 2-dimensional tensor for argument #1 'batch1' (while checking arguments for bmm)
* bmm(): argument 'input' must be Tensor, not int",0,0,2,0.0,1000,0,35.4,4.78
torch.broadcast_tensors,* broadcast_tensors() got an unexpected keyword argument '*tensors',0,0,1,0.0,984,0,18.91,4.27
torch.cartesian_prod,* cartesian_prod() got an unexpected keyword argument '*tensors',0,0,1,0.0,988,0,18.23,4.28
torch.cat,"* cat() received an invalid combination of arguments - got (tensors=Tensor, out=NoneType, dim=int, ), but expected one of:",0,0,1,0.0,1000,0,22.73,8.03
torch.cdist,"* Ix`7FgY>Pum is not a valid value for compute_mode
* 7J#.:*?YpC+	SJe]O]D^H.-{vz;kle,,zT
* OuL,-IXIj+,K
* kP#j%~iD*@R0j	J}D}VuV
* u}]6kNN-j4r9z\2!UYu--GwEwsep=^tKjRWv6JHPu\5S%\OTD3B=_'9Vo`c]kn`",0,0,59,0.0,63,0,2.14,0.03
torch.ceil,"* ceil_vml_cpu not implemented for 'Char'
* expected dtype Long but got dtype Short
* ceil(): argument 'input' must be Tensor, not str
* result type Half can't be cast to the desired output type Bool",25,0,4,0.08999999999999997,996,91,276.71,3.07
torch.chain_matmul,* chain_matmul() got an unexpected keyword argument '*matrices',0,0,1,0.0,987,0,18.13,4.42
torch.cholesky,"* cholesky_cpu: For batch 0: U(1,1) is zero, singular U.
* cholesky(): argument 'out' must be Tensor, not int
* ""cholesky_cpu"" not implemented for 'Short'
* A must be batches of square matrices, but they are 10 by 1 matrices
* The size of tensor a (20) must match the size of tensor b (17) at non-singleton dimension 3",26,0,5,0.040000000000000036,997,44,297.72,3.83
torch.cholesky_inverse,"* invalid argument 1: A should be square at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:301
* _th_potri_out not supported on CPUType for Long
* Expected object of scalar type Double but got scalar type Half for argument #0 'output' in call to _th_potri_out
* cholesky_inverse(): argument 'out' must be Tensor, not str",0,0,4,0.0,999,2,23.47,4.69
torch.cholesky_solve,"* ""cholesky_solve_cpu"" not implemented for 'Half'
* Incompatible matrix sizes for cholesky_solve: each A matrix is 0 by 0 but each b matrix is 14 by 16
* expected scalar type Float but found Half
* cholesky_solve_cpu: Argument 5 has illegal value
* cholesky_solve(): argument 'out' must be Tensor, not int",26,8,7,0.020000000000000018,1000,20,381.48,3.73
torch.chunk,"* Dimension out of range (expected to be in range of [-4, 3], but got 18168)
* chunk(): argument 'input' must be Tensor, not int
* chunk expects `chunks` to be greater than 0, got: 0",0,0,3,0.0,1000,2,23.91,5.14
torch.clamp,"* value cannot be converted to type int16_t without overflow: -1330809784
* ""clamp_cpu"" not implemented for 'Half'
* clamp(): argument 'input' must be Tensor, not int
* expected dtype Byte but got dtype Bool
* result type Float can't be cast to the desired output type Long",0,0,7,0.010000000000000009,1000,12,32.28,4.16
torch.combinations,"* [enforce fail at CPUAllocator.cpp:47] ((ptrdiff_t)nbytes) >= 0. alloc_cpu() seems to have been called with negative number: 10734560181930164224
* [enforce fail at CPUAllocator.cpp:64] . DefaultCPUAllocator: can't allocate memory: you tried to allocate 5335955854036094735 bytes. Error code 12 (Cannot allocate memory)
* std::bad_alloc
* _th_masked_select_bool not supported on CPUType for Half
* combinations(): argument 'input' must be Tensor, not str",0,248,5,0.22999999999999998,1000,231,2785.04,1.28
torch.conj,"* ""conj_cpu"" not implemented for 'Bool'
* expected dtype Float but got dtype Char
* conj(): argument 'input' must be Tensor, not float
* result type Half can't be cast to the desired output type Bool",14,0,4,0.31999999999999995,992,320,162.73,1.65
torch.cos,"* cos_vml_cpu not implemented for 'Long'
* expected dtype Float but got dtype Long
* cos(): argument 'input' must be Tensor, not float
* result type Double can't be cast to the desired output type Short",3,0,4,0.09999999999999998,996,104,55.12,2.73
torch.cosh,"* ""cosh_cpu"" not implemented for 'Char'
* expected dtype Byte but got dtype Bool
* cosh(): argument 'out' must be Tensor, not float
* result type Float can't be cast to the desired output type Long",2,0,4,0.09999999999999998,994,104,43.75,3.01
torch.cross,"* inconsistent tensors sizes input: [0, 20, 16, 15] other: [9, 4, 9, 13]
* inconsistent tensors sizes input: [8, 8, 7, 17] other: [7, 13, 0, 6]
* inconsistent tensors sizes input: [13, 20, 11] other: [11, 4, 14]
* Dimension out of range (expected to be in range of [-1, 0], but got -4664737401148122535)
* inconsistent tensors sizes input: [16, 11, 11, 3] other: [12, 3, 14, 17]",0,0,48,0.0,1000,0,28.0,3.31
torch.cuda.comm.broadcast,* _broadcast(): incompatible function arguments. The following argument types are supported:,4,0,1,0.0,1000,0,65.49,6.39
torch.cuda.comm.broadcast_coalesced,* _broadcast_coalesced(): incompatible function arguments. The following argument types are supported:,3,0,1,0.0,1000,0,56.06,6.94
torch.cuda.comm.gather,* _gather(): incompatible function arguments. The following argument types are supported:,5,0,1,0.0,1000,0,77.27,6.89
torch.cuda.comm.reduce_add,"* 'float' object is not subscriptable
* reduce_add expects all inputs to be on GPUs
* 
* index 0 is out of bounds for dimension 0 with size 0
* 'str' object has no attribute 'size'",0,0,5,0.0,998,0,19.02,5.02
torch.cuda.comm.scatter,* _scatter(): incompatible function arguments. The following argument types are supported:,0,0,1,0.0,1000,0,30.28,6.58
torch.cuda.current_stream,* ,0,0,1,0.0,508,0,8.33,1.61
torch.cuda.default_stream,* ,0,0,1,0.0,508,0,8.32,1.75
torch.cuda.get_device_capability,* ,0,0,1,0.0,467,0,7.31,1.32
torch.cuda.get_device_name,* ,0,0,1,0.0,503,0,8.4,1.65
torch.cuda.get_rng_state,* ,0,0,1,0.0,981,0,15.45,5.77
torch.cuda.manual_seed,* only one element tensors can be converted to Python scalars,0,0,1,0.19999999999999996,982,201,16.87,2.31
torch.cuda.manual_seed_all,* only one element tensors can be converted to Python scalars,0,0,1,0.20999999999999996,969,205,16.88,2.42
torch.cuda.max_memory_allocated,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to memory_allocated",0,0,3,0.0,498,0,8.08,1.04
torch.cuda.max_memory_reserved,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to memory_allocated",0,0,3,0.0,488,0,8.32,1.02
torch.cuda.memory_allocated,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to memory_allocated",0,0,3,0.0,478,0,7.25,1.03
torch.cuda.memory_reserved,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to memory_allocated",0,0,3,0.0,466,0,7.58,0.93
torch.cuda.memory_stats,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to memory_allocated",0,0,3,0.0,470,0,7.71,0.89
torch.cuda.memory_summary,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to memory_allocated",0,0,3,0.0,525,0,8.43,1.07
torch.cuda.nvtx.mark,N/A - no exception,0,0,0,1.0,1000,1000,12.3,N/A
torch.cuda.nvtx.range_push,N/A - no exception,0,0,0,1.0,1000,1000,12.81,N/A
torch.cuda.reset_max_memory_allocated,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to reset_peak_memory_stats",0,0,3,0.0,498,0,7.94,1.01
torch.cuda.reset_max_memory_cached,"* 
* 0 <= device && device < device_num INTERNAL ASSERT FAILED at /opt/conda/conda-bld/pytorch_1587428398394/work/c10/cuda/CUDACachingAllocator.cpp:879, please report a bug to PyTorch. Invalid device argument.
* invalid argument to reset_peak_memory_stats",0,0,3,0.0,464,0,7.34,0.77
torch.cuda.set_device,"* bool value of Tensor with more than one value is ambiguous
* invalid argument to setDevice
* ",16,0,3,0.08999999999999997,983,89,180.65,3.99
torch.cuda.set_rng_state,"* Device index must be -1 or non-negative, got -27793
* 'int' object has no attribute 'clone'
* Device index must not be negative",18,0,3,0.71,1000,714,205.07,0.25
torch.cuda.synchronize,* ,0,0,1,0.0,511,0,10.63,2.02
torch.cummax,"* Dimension out of range (expected to be in range of [-4, 3], but got -24)
* expected tuple of 2 elements but got 19
* cummax() received an invalid combination of arguments - got (input=Tensor, out=Tensor, dim=int, ), but expected one of:
* expected Tensor as element 0 in argument 2, but got numpy.float32",0,0,4,0.050000000000000044,1000,49,28.34,7.7
torch.cummin,"* Dimension out of range (expected to be in range of [-2, 1], but got 176)
* expected Tensor as element 0 in argument 2, but got numpy.int8
* expected tuple of 2 elements but got 3
* cummin() received an invalid combination of arguments - got (input=Tensor, out=Tensor, dim=int, ), but expected one of:",0,0,4,0.050000000000000044,1000,51,27.98,7.01
torch.cumprod,"* Dimension out of range (expected to be in range of [-3, 2], but got -1869224866)
* cumprod() received an invalid combination of arguments - got (dim=int, input=int, dtype=NoneType, out=Tensor, ), but expected one of:",8,0,2,0.0,1000,3,108.66,6.99
torch.cumsum,"* Dimension out of range (expected to be in range of [-4, 3], but got -388393083)
* cumsum() received an invalid combination of arguments - got (dim=int, input=Tensor, dtype=NoneType, out=str, ), but expected one of:",12,0,2,0.010000000000000009,1000,7,153.39,7.76
torch.det,"* ""lu_cpu"" not implemented for 'Half'
* Expected a floating point tensor as input
* A must be batches of square matrices, but they are 13 by 12 matrices
* det(): argument 'input' must be Tensor, not str",14,0,4,0.18999999999999995,994,191,168.47,2.85
torch.diag,"* _th_diag not supported on CPUType for Half
* diag(): argument 'input' must be Tensor, not int
* [enforce fail at CPUAllocator.cpp:47] ((ptrdiff_t)nbytes) >= 0. alloc_cpu() seems to have been called with negative number: 10544858325517396644
* invalid argument 1: matrix or a vector expected at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMoreMath.cpp:319
* The tensor has a non-zero number of elements, but its data is not allocated yet. Caffe2 uses a lazy allocation, so you will need to call mutable_data() or raw_mutable_data() to actually allocate memory.",16,0,7,0.050000000000000044,1000,50,185.39,5.08
torch.diag_embed,"* Dimension out of range (expected to be in range of [-6, 5], but got 201)
* diag_embed(): argument 'input' must be Tensor, not str",0,0,2,0.0,1000,0,42.51,5.66
torch.diagflat,"* _th_diag not supported on CPUType for Bool
* [enforce fail at CPUAllocator.cpp:47] ((ptrdiff_t)nbytes) >= 0. alloc_cpu() seems to have been called with negative number: 12725528239162270496
* diagflat(): argument 'input' must be Tensor, not str
* [enforce fail at CPUAllocator.cpp:64] . DefaultCPUAllocator: can't allocate memory: you tried to allocate 148646782224864400 bytes. Error code 12 (Cannot allocate memory)",241,1,4,0.16000000000000003,1000,156,2454.59,1.76
torch.diagonal,"* Dimension out of range (expected to be in range of [-3, 2], but got 2273135939527270531)
* diagonal() received an invalid combination of arguments - got (input=str, offset=int, dim2=int, dim1=int, ), but expected one of:",0,0,2,0.0,1000,0,43.81,5.28
torch.digamma,"* ""digamma"" not implemented for 'Short'
* expected dtype Short but got dtype Byte
* digamma(): argument 'out' must be Tensor, not str
* result type Float can't be cast to the desired output type Bool",1,0,4,0.08999999999999997,993,90,33.86,3.15
torch.dist,"* dist(): argument 'input' must be Tensor, not str
* The size of tensor a (17) must match the size of tensor b (11) at non-singleton dimension 1
* ""add_cpu/sub_cpu"" not implemented for 'Half'
* norm only supports floating-point dtypes
* Subtraction, the `-` operator, with a bool tensor is not supported. If you are trying to invert a mask, use the `~` or `logical_not()` operator instead.",1,0,6,0.010000000000000009,1000,11,37.76,4.23
torch.distributed.all_gather,* Invalid function argument. Expected parameter `tensor_list` to be of type List[torch.Tensor].,0,0,1,0.0,1000,0,25.61,3.77
torch.distributed.all_gather_multigpu,* 'Tensor' object has no attribute 'allgather',0,0,1,0.0,1000,0,27.71,3.26
torch.distributed.all_reduce,"* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* (): incompatible function arguments. The following argument types are supported:",2,0,2,0.0,1000,0,51.24,5.33
torch.distributed.barrier,"* 'Tensor' object has no attribute 'barrier'
* Default process group is not initialized",0,0,2,0.0,996,0,17.95,3.0
torch.distributed.broadcast,"* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* (): incompatible function arguments. The following argument types are supported:
* The given group does not exist",0,0,3,0.0,1000,0,22.96,4.21
torch.distributed.broadcast_multigpu,"* The given group does not exist
* (): incompatible function arguments. The following argument types are supported:",0,0,2,0.0,1000,0,23.17,4.1
torch.distributed.gather,"* bool value of Tensor with more than one value is ambiguous
* Invalid function argument. Expected parameter `gather_list` to be of type List[torch.Tensor].
* Default process group is not initialized",0,0,3,0.0,1000,0,25.18,4.08
torch.distributed.init_process_group,* Expected timeout argument to be of typedatetime.timedelta,0,0,1,0.0,1000,0,21.08,3.95
torch.distributed.irecv,"* The given group does not exist
* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.",0,0,2,0.0,1000,0,23.25,3.44
torch.distributed.isend,"* The given group does not exist
* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.",0,0,2,0.0,1000,0,22.71,3.74
torch.distributed.new_group,* Default process group is not initialized,0,0,1,0.0,997,0,16.83,3.25
torch.distributed.recv,"* 'Tensor' object has no attribute 'recv_anysource'
* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* The given group does not exist",0,0,3,0.0,1000,0,22.52,3.44
torch.distributed.reduce,"* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* (): incompatible function arguments. The following argument types are supported:",2,0,2,0.0,1000,0,51.07,5.26
torch.distributed.reduce_multigpu,* (): incompatible function arguments. The following argument types are supported:,1,0,1,0.0,1000,0,43.43,6.09
torch.distributed.scatter,"* bool value of Tensor with more than one value is ambiguous
* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* Default process group is not initialized",0,0,3,0.0,1000,0,25.04,3.94
torch.distributed.send,"* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* The given group does not exist",0,0,2,0.0,1000,0,21.43,3.45
